trade_id_ref,stage,root_cause_category,origin_date,resolved_date,resolution_days,still_open_at_window_end,max_escalation_tier_reached
binance:6582450385,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147198,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582450420,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582450505,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147216,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582450545,clearing,MISSING_RECORD,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582450560,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582450584,clearing,MISSING_RECORD,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582450625,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582450626,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582450687,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582450699,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582450701,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582450713,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582450720,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582450733,clearing,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073147224,clearing,REFERENCE_DATA,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073147226,clearing,MISSING_RECORD,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582450781,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582450809,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147228,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147231,clearing,REFERENCE_DATA,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073147250,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147247,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147242,clearing,TIMING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073147258,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147259,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147261,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147265,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147264,clearing,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
kraken:105348460,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348462,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348466,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582450890,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582450932,clearing,PRICING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582450939,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582450966,clearing,QUANTITY,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582450971,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147276,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582450976,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451014,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582451044,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147297,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582451147,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451180,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147307,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147310,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147315,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147320,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147322,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147324,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147326,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147329,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451242,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451257,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582451371,clearing,QUANTITY,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582451378,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147348,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147353,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147358,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147367,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582451479,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451498,clearing,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582451512,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582451639,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451664,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451669,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348474,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147381,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147382,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147389,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451742,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147411,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582451933,clearing,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582451941,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582451997,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147425,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582451999,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582452047,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582452088,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452108,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452110,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452132,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147431,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348481,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147441,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147445,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147450,clearing,MISSING_RECORD,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582452199,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452201,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073147455,clearing,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582452202,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582452206,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582452207,clearing,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147464,clearing,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073147465,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452238,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582452322,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147467,clearing,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147475,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582452482,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582452525,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582452543,clearing,QUANTITY,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073147485,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582452635,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147487,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582452663,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147517,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582452688,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582452690,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582452706,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452712,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582452727,clearing,REFERENCE_DATA,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582452752,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147521,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452759,clearing,MISSING_RECORD,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073147526,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
kraken:105348492,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452770,clearing,QUANTITY,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582452809,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452868,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147539,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147543,clearing,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073147546,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147548,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147552,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147553,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147558,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147559,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073147568,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147571,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582452946,clearing,MISSING_RECORD,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582452947,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582452979,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147581,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582453095,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582453157,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147591,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147594,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
kraken:105348502,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073147596,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147599,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147605,clearing,MISSING_RECORD,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073147618,clearing,TIMING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073147621,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147623,clearing,REFERENCE_DATA,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
kraken:105348507,clearing,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073147633,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147639,clearing,TIMING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073147646,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582453222,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147652,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147654,clearing,MISSING_RECORD,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582453226,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147660,clearing,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073147661,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147667,clearing,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073147683,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147688,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147692,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147697,clearing,MISSING_RECORD,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073147712,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147711,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147718,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582453321,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582453369,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582453391,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147720,clearing,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582453462,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582453515,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582453534,clearing,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582453565,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582453569,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582453626,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582453627,clearing,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582453643,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582453654,clearing,TIMING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073147752,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147765,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073147768,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582453685,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582453694,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147791,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147792,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147801,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147810,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147828,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582453717,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147858,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582453734,clearing,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073147863,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073147864,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147869,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348516,clearing,REFERENCE_DATA,2026-08-19,,,True,TIER4_CRITICAL_AGED
kraken:105348525,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147872,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147879,clearing,REFERENCE_DATA,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582453801,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582453809,clearing,MISSING_RECORD,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582453897,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582453906,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582453912,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582453948,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582453961,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582453983,clearing,MISSING_RECORD,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073147889,clearing,PRICING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
coinbase:1073147894,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147897,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454021,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582454063,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582454075,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454079,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454106,clearing,REFERENCE_DATA,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582454124,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454130,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454133,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454138,clearing,PRICING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582454143,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582454144,clearing,TIMING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582454150,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454161,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454162,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454170,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454192,clearing,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582454197,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454201,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454207,clearing,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582454209,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454211,clearing,QUANTITY,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582454241,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454288,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454290,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582454292,clearing,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582454312,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454322,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582454328,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073147920,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147913,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147911,clearing,REFERENCE_DATA,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073147908,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147906,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147945,clearing,REFERENCE_DATA,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073147937,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147957,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147952,clearing,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
coinbase:1073147951,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147959,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073147965,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073147969,clearing,TIMING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582454385,clearing,PRICING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
kraken:105348537,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
kraken:105348539,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348542,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073147974,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454449,clearing,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582454450,clearing,REFERENCE_DATA,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454455,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454461,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454491,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454523,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582454536,clearing,MISSING_RECORD,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582454538,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582454552,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582454559,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148000,clearing,PRICING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
