trade_id_ref,confirm_ref,reported_venue,reported_symbol,reported_side,reported_price,reported_quantity,confirm_timestamp,received_at,is_synthetic,injected_break_type
kraken:105347966,CONFIRM-KRA-105347966,kraken,XBTUSD,sell,68526.4,0.00014592,2026-08-19T16:21:53.814830+00:00,2026-08-19T16:21:53.814830+00:00,1,none
kraken:105347967,CONFIRM-KRA-105347967,kraken,XBTUSD,sell,68526.4,8.08e-06,2026-08-19T16:24:17.733033+00:00,2026-08-19T16:24:17.733033+00:00,1,none
kraken:105347968,CONFIRM-KRA-105347968,kraken,XBTUSD,buy,68526.5,0.00460092,2026-08-19T16:20:10.702811+00:00,2026-08-19T16:20:10.702811+00:00,1,none
kraken:105347969,CONFIRM-KRA-105347969,kraken,XBTUSD,sell,68526.4,0.00044426,2026-08-19T16:23:55.509196+00:00,2026-08-19T16:23:55.509196+00:00,1,none
kraken:105347970,CONFIRM-KRA-105347970,kraken,XBTUSD,sell,68526.4,0.00027731,2026-08-19T16:15:18.030103+00:00,2026-08-19T16:15:18.030103+00:00,1,none
kraken:105347971,CONFIRM-KRA-105347971,kraken,XBTUSD,sell,68526.4,0.00260181,2026-08-19T16:24:35.676466+00:00,2026-08-19T16:24:35.676466+00:00,1,none
kraken:105347972,CONFIRM-KRA-105347972,kraken,XBTUSD,sell,68526.4,0.01239819,2026-08-19T16:14:34.843049+00:00,2026-08-19T16:14:34.843049+00:00,1,none
kraken:105347973,CONFIRM-KRA-105347973,kraken,XBTUSD,sell,68526.4,0.0218,2026-08-19T16:14:02.532164+00:00,2026-08-19T16:14:02.532164+00:00,1,none
kraken:105347974,CONFIRM-KRA-105347974,kraken,XBTUSD,sell,68526.4,0.4,2026-08-19T16:24:02.206167+00:00,2026-08-19T16:24:02.206167+00:00,1,none
kraken:105347975,CONFIRM-KRA-105347975,kraken,XBTUSD,sell,68525.1,0.00094563,2026-08-19T16:26:08.238228+00:00,2026-08-19T16:26:08.238228+00:00,1,none
kraken:105347976,CONFIRM-KRA-105347976,kraken,XBTUSD,sell,68524.0,5.177e-05,2026-08-19T16:25:24.818928+00:00,2026-08-19T16:25:24.818928+00:00,1,quantity_mismatch
kraken:105347977,CONFIRM-KRA-105347977,kraken,XBTUSD,sell,68522.0,0.13062295,2026-08-19T16:26:23.852117+00:00,2026-08-19T16:26:23.852117+00:00,1,none
kraken:105347978,CONFIRM-KRA-105347978,kraken,XBTUSD,sell,68521.2,0.00410023,2026-08-19T16:14:35.247849+00:00,2026-08-19T16:14:35.247849+00:00,1,none
kraken:105347979,CONFIRM-KRA-105347979,kraken,XBTUSD,sell,68520.6,5.1e-05,2026-08-19T16:15:43.181458+00:00,2026-08-19T16:15:43.181458+00:00,1,none
kraken:105347980,CONFIRM-KRA-105347980,kraken,XBTUSD,sell,68518.6,0.001459,2026-08-19T16:25:06.047793+00:00,2026-08-19T16:25:06.047793+00:00,1,none
kraken:105347981,CONFIRM-KRA-105347981,kraken,XBTUSD,sell,68517.2,5.1e-05,2026-08-19T16:21:05.205000+00:00,2026-08-19T16:21:05.205000+00:00,1,none
kraken:105347982,CONFIRM-KRA-105347982,kraken,XBTUSD,sell,68516.7,0.428521,2026-08-19T16:21:55.534551+00:00,2026-08-19T16:21:55.534551+00:00,1,none
kraken:105347983,CONFIRM-KRA-105347983,kraken,XBTUSD,buy,68526.1,0.01144591,2026-08-19T16:14:29.190497+00:00,2026-08-19T16:14:29.190497+00:00,1,none
kraken:105347984,CONFIRM-KRA-105347984,kraken,XBTUSD,buy,68526.1,0.05552287,2026-08-19T16:24:33.219270+00:00,2026-08-19T16:24:33.219270+00:00,1,none
kraken:105347985,CONFIRM-KRA-105347985,kraken,XBTUSD,sell,68526.0,0.00036586,2026-08-19T16:16:32.557936+00:00,2026-08-19T16:16:32.557936+00:00,1,none
kraken:105347986,CONFIRM-KRA-105347986,kraken,XBTUSD,buy,68526.1,0.00068803,2026-08-19T16:16:18.257399+00:00,2026-08-19T16:16:18.257399+00:00,1,none
kraken:105347987,CONFIRM-KRA-105347987,kraken,XBTUSD,sell,68526.0,0.00036583,2026-08-19T16:21:58.800519+00:00,2026-08-19T16:21:58.800519+00:00,1,quantity_mismatch
kraken:105347988,CONFIRM-KRA-105347988,kraken,XBTUSD,sell,68526.0,0.12465845,2026-08-19T16:24:03.261525+00:00,2026-08-19T16:24:03.261525+00:00,1,none
kraken:105347989,CONFIRM-KRA-105347989,kraken,XBTUSD,buy,68526.1,4.162e-05,2026-08-19T16:22:21.782995+00:00,2026-08-19T16:22:21.782995+00:00,1,none
kraken:105347990,CONFIRM-KRA-105347990,kraken,XBTUSD,buy,68526.1,0.00031858,2026-08-19T16:19:28.946525+00:00,2026-08-19T16:19:28.946525+00:00,1,none
kraken:105347991,CONFIRM-KRA-105347991,kraken,XBTUSD,buy,68526.1,0.00068142,2026-08-19T16:18:30.997019+00:00,2026-08-19T16:18:30.997019+00:00,1,none
kraken:105347992,CONFIRM-KRA-105347992,kraken,XBTUSD,buy,68526.1,0.0001,2026-08-19T16:21:08.532112+00:00,2026-08-19T16:21:08.532112+00:00,1,none
kraken:105347993,CONFIRM-KRA-105347993,kraken,XBTUSD,buy,68526.1,0.001,2026-08-19T16:17:15.103382+00:00,2026-08-19T16:17:15.103382+00:00,1,none
kraken:105347994,CONFIRM-KRA-105347994,kraken,XBTUSD,buy,68526.1,0.00072965,2026-08-19T16:21:30.033611+00:00,2026-08-19T16:21:30.033611+00:00,1,none
kraken:105347995,CONFIRM-KRA-105347995,kraken,XBTUSD,buy,68527.4,5.1e-05,2026-08-19T16:22:08.472371+00:00,2026-08-19T16:22:08.472371+00:00,1,none
kraken:105347996,CONFIRM-KRA-105347996,kraken,XBTUSD,buy,68530.8,5.1e-05,2026-08-19T16:14:42.994581+00:00,2026-08-19T16:14:42.994581+00:00,1,none
kraken:105347997,CONFIRM-KRA-105347997,kraken,XBTUSD,buy,68532.2,0.00464465,2026-08-19T16:24:41.560451+00:00,2026-08-19T16:24:41.560451+00:00,1,none
kraken:105347998,CONFIRM-KRA-105347998,kraken,XBTUSD,buy,68532.2,0.07679536,2026-08-19T16:22:50.464355+00:00,2026-08-19T16:22:50.464355+00:00,1,none
kraken:105347999,CONFIRM-KRA-105347999,kraken,XBTUSD,buy,68532.2,0.00072959,2026-08-19T16:14:31.141334+00:00,2026-08-19T16:14:31.141334+00:00,1,none
kraken:105348000,CONFIRM-KRA-105348000,kraken,XBTUSD,buy,68532.2,0.03884515,2026-08-19T16:14:05.566043+00:00,2026-08-19T16:14:05.566043+00:00,1,none
kraken:105348001,CONFIRM-KRA-105348001,kraken,XBTUSD,buy,68532.2,0.078,2026-08-19T16:16:21.087587+00:00,2026-08-19T16:16:21.087587+00:00,1,none
kraken:105348002,CONFIRM-KRA-105348002,kraken,XBTUSD,buy,68532.2,0.00572261,2026-08-19T16:15:59.891158+00:00,2026-08-19T16:15:59.891158+00:00,1,none
kraken:105348003,CONFIRM-KRA-105348003,kraken,XBTUSD,buy,68532.2,0.280699,2026-08-19T16:13:33.713836+00:00,2026-08-19T16:13:33.713836+00:00,1,none
kraken:105348004,CONFIRM-KRA-105348004,kraken,XBTUSD,buy,68532.2,0.72958404,2026-08-19T16:14:56.269554+00:00,2026-08-19T16:14:56.269554+00:00,1,none
kraken:105348005,CONFIRM-KRA-105348005,kraken,XBTUSD,buy,68532.2,0.00729508,2026-08-19T16:23:40.371301+00:00,2026-08-19T16:23:40.371301+00:00,1,none
kraken:105348006,CONFIRM-KRA-105348006,kraken,XBTUSD,buy,68532.2,0.0499311,2026-08-19T16:23:40.133928+00:00,2026-08-19T16:23:40.133928+00:00,1,none
kraken:105348007,CONFIRM-KRA-105348007,kraken,XBTUSD,buy,68534.2,0.001459,2026-08-19T16:15:06.633867+00:00,2026-08-19T16:15:06.633867+00:00,1,none
kraken:105348008,CONFIRM-KRA-105348008,kraken,XBTUSD,buy,68534.4,0.20475886,2026-08-19T16:15:40.761905+00:00,2026-08-19T16:15:40.761905+00:00,1,none
kraken:105348009,CONFIRM-KRA-105348009,kraken,XBTUSD,sell,68532.1,0.0278,2026-08-19T16:17:14.425884+00:00,2026-08-19T16:17:14.425884+00:00,1,none
kraken:105348010,CONFIRM-KRA-105348010,kraken,XBTUSD,sell,68532.1,0.00072959,2026-08-19T16:21:02.505650+00:00,2026-08-19T16:21:02.505650+00:00,1,none
kraken:105348011,CONFIRM-KRA-105348011,kraken,XBTUSD,sell,68532.1,0.001,2026-08-19T16:23:58.492657+00:00,2026-08-19T16:23:58.492657+00:00,1,none
kraken:105348012,CONFIRM-KRA-105348012,kraken,XBTUSD,sell,68530.9,5.1e-05,2026-08-19T16:14:07.333365+00:00,2026-08-19T16:14:07.333365+00:00,1,none
kraken:105348013,CONFIRM-KRA-105348013,kraken,XBTUSD,sell,68527.5,5.1e-05,2026-08-19T16:16:52.284228+00:00,2026-08-19T16:16:52.284228+00:00,1,none
kraken:105348014,CONFIRM-KRA-105348014,kraken,XBTUSD,sell,68526.0,0.00036482,2026-08-19T16:19:40.764356+00:00,2026-08-19T16:19:40.764356+00:00,1,none
kraken:105348015,CONFIRM-KRA-105348015,kraken,XBTUSD,sell,68524.0,5.1e-05,2026-08-19T16:13:25.344542+00:00,2026-08-19T16:13:25.344542+00:00,1,none
kraken:105348016,CONFIRM-KRA-105348016,kraken,XBTUSD,sell,68522.5,0.105567,2026-08-19T16:14:41.833046+00:00,2026-08-19T16:14:41.833046+00:00,1,none
kraken:105348017,CONFIRM-KRA-105348017,kraken,XBTUSD,sell,68517.2,0.00072975,2026-08-19T16:17:36.209719+00:00,2026-08-19T16:17:36.209719+00:00,1,none
kraken:105348018,CONFIRM-KRA-105348018,kraken,XBTUSD,sell,68517.2,0.0165,2026-08-19T16:24:37.387736+00:00,2026-08-19T16:24:37.387736+00:00,1,none
kraken:105348019,CONFIRM-KRA-105348019,kraken,XBTUSD,sell,68517.2,0.000233,2026-08-19T16:25:59.931240+00:00,2026-08-19T16:25:59.931240+00:00,1,none
kraken:105348020,CONFIRM-KRA-105348020,kraken,XBTUSD,sell,68517.2,0.06950065,2026-08-19T16:27:58.288848+00:00,2026-08-19T16:27:58.288848+00:00,1,none
kraken:105348021,CONFIRM-KRA-105348021,kraken,XBTUSD,sell,67546.35116461,9.935e-05,2026-08-19T16:25:20.130326+00:00,2026-08-19T16:25:20.130326+00:00,1,price_mismatch
kraken:105348022,CONFIRM-KRA-105348022,kraken,XBTUSD,sell,68517.2,0.00250084,2026-08-19T16:13:23.067986+00:00,2026-08-19T16:13:23.067986+00:00,1,none
kraken:105348023,CONFIRM-KRA-105348023,kraken,XBTUSD,sell,68517.2,0.007,2026-08-19T16:19:52.512712+00:00,2026-08-19T16:19:52.512712+00:00,1,none
kraken:105348024,CONFIRM-KRA-105348024,kraken,XBTUSD,sell,68517.2,7.82e-05,2026-08-19T16:26:40.243677+00:00,2026-08-19T16:26:40.243677+00:00,1,none
kraken:105348025,CONFIRM-KRA-105348025,kraken,XBTUSD,sell,68517.2,5.837e-05,2026-08-21T16:55:44.541276+00:00,2026-08-21T16:55:44.541276+00:00,1,timing_breach
kraken:105348026,CONFIRM-KRA-105348026,kraken,XBTUSD,sell,68517.2,0.02020151,2026-08-19T16:27:57.706002+00:00,2026-08-19T16:27:57.706002+00:00,1,none
kraken:105348027,CONFIRM-KRA-105348027,kraken,XBTUSD,buy,68517.3,0.00028901,2026-08-19T16:17:31.284275+00:00,2026-08-19T16:17:31.284275+00:00,1,none
kraken:105348028,CONFIRM-KRA-105348028,kraken,XBTUSD,buy,68517.3,0.00044074,2026-08-19T16:22:03.469556+00:00,2026-08-19T16:22:03.469556+00:00,1,none
kraken:105348029,CONFIRM-KRA-105348029,kraken,XBTUSD,buy,68517.3,0.001,2026-08-21T01:27:30.659429+00:00,2026-08-21T01:27:30.659429+00:00,1,timing_breach
kraken:105348030,CONFIRM-KRA-105348030,kraken,XBTUSD,buy,68517.3,0.001,2026-08-19T16:24:00.466766+00:00,2026-08-19T16:24:00.466766+00:00,1,none
kraken:105348031,CONFIRM-KRA-105348031,kraken,XBTUSD,buy,68517.3,0.0001,2026-08-19T16:20:26.362024+00:00,2026-08-19T16:20:26.362024+00:00,1,none
kraken:105348032,CONFIRM-KRA-105348032,kraken,XBTUSD,buy,68517.3,0.04956125,2026-08-19T16:25:51.569157+00:00,2026-08-19T16:25:51.569157+00:00,1,none
kraken:105348033,CONFIRM-KRA-105348033,kraken,XBTUSD,buy,68517.3,0.07294257,2026-08-19T16:25:58.686806+00:00,2026-08-19T16:25:58.686806+00:00,1,none
kraken:105348034,CONFIRM-KRA-105348034,kraken,XBTUSD,buy,68517.3,0.0499311,2026-08-19T16:23:40.504617+00:00,2026-08-19T16:23:40.504617+00:00,1,none
kraken:105348035,CONFIRM-KRA-105348035,kraken,XBTUSD,buy,68517.3,0.01144696,2026-08-19T16:21:03.157955+00:00,2026-08-19T16:21:03.157955+00:00,1,none
kraken:105348036,CONFIRM-KRA-105348036,kraken,XBTUSD,buy,68517.3,0.54778773,2026-08-19T16:19:13.048459+00:00,2026-08-19T16:19:13.048459+00:00,1,none
kraken:105348037,CONFIRM-KRA-105348037,kraken,XBTUSD,sell,68517.2,0.01522484,2026-08-19T16:13:52.938418+00:00,2026-08-19T16:13:52.938418+00:00,1,quantity_mismatch
kraken:105348038,CONFIRM-KRA-105348038,kraken,XBTUSD,sell,68517.2,0.00691947,2026-08-19T16:19:11.711741+00:00,2026-08-19T16:19:11.711741+00:00,1,none
kraken:105348039,CONFIRM-KRA-105348039,kraken,XBTUSD,sell,68517.2,5e-05,2026-08-19T16:16:10.839347+00:00,2026-08-19T16:16:10.839347+00:00,1,none
kraken:105348040,CONFIRM-KRA-105348040,kraken,XBTUSD,sell,68517.2,0.00072975,2026-08-19T16:28:16.350709+00:00,2026-08-19T16:28:16.350709+00:00,1,none
kraken:105348041,CONFIRM-KRA-105348041,kraken,XBTUSD,sell,67203.0816003,0.001,2026-08-19T16:20:40.087164+00:00,2026-08-19T16:20:40.087164+00:00,1,price_mismatch
kraken:105348042,CONFIRM-KRA-105348042,kraken,XBTUSD,sell,68513.7,5.1e-05,2026-08-19T16:19:57.572272+00:00,2026-08-19T16:19:57.572272+00:00,1,none
kraken:105348043,CONFIRM-KRA-105348043,kraken,XBTUSD,sell,68510.3,5.1e-05,2026-08-19T16:28:24.317446+00:00,2026-08-19T16:28:24.317446+00:00,1,none
kraken:105348044,CONFIRM-KRA-105348044,kraken,XBTUSD,sell,68509.4,0.00316607,2026-08-19T16:25:04.186295+00:00,2026-08-19T16:25:04.186295+00:00,1,none
kraken:105348045,CONFIRM-KRA-105348045,kraken,XBTUSD,sell,68510.3,0.01212427,2026-08-19T16:16:59.940310+00:00,2026-08-19T16:16:59.940310+00:00,1,none
kraken:105348046,CONFIRM-KRA-105348046,kraken,XBTUSD,buy,68510.4,0.0002501,2026-08-19T16:14:54.243482+00:00,2026-08-19T16:14:54.243482+00:00,1,none
kraken:105348047,CONFIRM-KRA-105348047,kraken,XBTUSD,buy,68510.4,0.00281602,2026-08-19T16:26:03.136664+00:00,2026-08-19T16:26:03.136664+00:00,1,none
kraken:105348048,CONFIRM-KRA-105348048,kraken,XBTUSD,buy,68510.4,0.03649081,2026-08-19T16:21:42.017049+00:00,2026-08-19T16:21:42.017049+00:00,1,none
kraken:105348049,CONFIRM-KRA-105348049,kraken,XBTUSD,buy,68510.4,0.00072982,2026-08-19T16:22:47.341198+00:00,2026-08-19T16:22:47.341198+00:00,1,none
kraken:105348051,CONFIRM-KRA-105348051,kraken,XBTUSD,sell,68510.3,0.00072982,2026-08-19T16:17:09.044716+00:00,2026-08-19T16:17:09.044716+00:00,1,none
kraken:105348052,CONFIRM-KRA-105348052,kraken,XBTUSD,sell,68510.3,0.0424,2026-08-19T16:15:36.252233+00:00,2026-08-19T16:15:36.252233+00:00,1,none
kraken:105348053,CONFIRM-KRA-105348053,kraken,XBTUSD,sell,68510.3,0.0082,2026-08-19T16:26:31.253680+00:00,2026-08-19T16:26:31.253680+00:00,1,none
kraken:105348054,CONFIRM-KRA-105348054,kraken,XBTUSD,sell,68510.3,0.02189451,2026-08-19T16:19:21.550713+00:00,2026-08-19T16:19:21.550713+00:00,1,none
kraken:105348055,CONFIRM-KRA-105348055,kraken,XBTUSD,sell,68510.3,0.05777203,2026-08-19T16:21:21.338044+00:00,2026-08-19T16:21:21.338044+00:00,1,none
kraken:105348056,CONFIRM-KRA-105348056,kraken,XBTUSD,sell,68510.3,0.27534155,2026-08-19T16:19:49.801216+00:00,2026-08-19T16:19:49.801216+00:00,1,none
kraken:105348057,CONFIRM-KRA-105348057,kraken,XBTUSD,sell,68510.3,0.04994314,2026-08-19T16:18:11.169049+00:00,2026-08-19T16:18:11.169049+00:00,1,none
kraken:105348058,CONFIRM-KRA-105348058,kraken,XBTUSD,sell,68510.3,0.54371895,2026-08-19T16:22:43.786007+00:00,2026-08-19T16:22:43.786007+00:00,1,none
kraken:105348059,CONFIRM-KRA-105348059,kraken,XBTUSD,buy,68510.4,0.00042989,2026-08-19T16:17:33.774641+00:00,2026-08-19T16:17:33.774641+00:00,1,none
kraken:105348060,CONFIRM-KRA-105348060,kraken,XBTUSD,buy,68510.4,0.0001,2026-08-19T16:15:15.204789+00:00,2026-08-19T16:15:15.204789+00:00,1,none
kraken:105348061,CONFIRM-KRA-105348061,kraken,XBTUSD,buy,68510.4,0.00096267,2026-08-19T16:21:34.937648+00:00,2026-08-19T16:21:34.937648+00:00,1,none
kraken:105348062,CONFIRM-KRA-105348062,kraken,XBTUSD,buy,68510.4,3.733e-05,2026-08-19T16:22:54.014242+00:00,2026-08-19T16:22:54.014242+00:00,1,none
kraken:105348063,CONFIRM-KRA-105348063,kraken,XBTUSD,buy,68510.4,0.00029192,2026-08-19T16:21:20.429733+00:00,2026-08-19T16:21:20.429733+00:00,1,none
kraken:105348064,CONFIRM-KRA-105348064,kraken,XBTUSD,buy,68510.4,0.04238005,2026-08-19T16:19:09.975410+00:00,2026-08-19T16:19:09.975410+00:00,1,none
kraken:105348065,CONFIRM-KRA-105348065,kraken,XBTUSD,buy,68510.4,0.03561995,2026-08-19T16:18:00.442090+00:00,2026-08-19T16:18:00.442090+00:00,1,none
kraken:105348066,CONFIRM-KRA-105348066,kraken,XBTUSD,buy,68510.4,0.00067612,2026-08-19T16:16:24.065137+00:00,2026-08-19T16:16:24.065137+00:00,1,none
kraken:105348067,CONFIRM-KRA-105348067,kraken,XBTUSD,buy,68510.4,5.37e-05,2026-08-19T16:27:51.534237+00:00,2026-08-19T16:27:51.534237+00:00,1,none
kraken:105348068,CONFIRM-KRA-105348068,kraken,XBTUSD,buy,68510.4,0.0001,2026-08-19T16:18:53.470013+00:00,2026-08-19T16:18:53.470013+00:00,1,none
kraken:105348069,CONFIRM-KRA-105348069,kraken,XBTUSD,buy,68513.6,5.1e-05,2026-08-19T16:16:48.781743+00:00,2026-08-19T16:16:48.781743+00:00,1,none
kraken:105348070,CONFIRM-KRA-105348070,kraken,XBTUSD,buy,68514.0,0.00078131,2026-08-19T16:14:05.450015+00:00,2026-08-19T16:14:05.450015+00:00,1,none
kraken:105348071,CONFIRM-KRA-105348071,kraken,XBTUSD,buy,68517.1,5.1e-05,2026-08-19T16:16:11.985422+00:00,2026-08-19T16:16:11.985422+00:00,1,none
kraken:105348072,CONFIRM-KRA-105348072,kraken,XBTUSD,buy,68517.3,1.816363,2026-08-19T16:22:06.721507+00:00,2026-08-19T16:22:06.721507+00:00,1,none
kraken:105348073,CONFIRM-KRA-105348073,kraken,XBTUSD,buy,68517.3,0.44492952,2026-08-19T16:21:34.163777+00:00,2026-08-19T16:21:34.163777+00:00,1,none
kraken:105348074,CONFIRM-KRA-105348074,kraken,XBTUSD,buy,68517.3,0.64778828,2026-08-19T16:19:20.062019+00:00,2026-08-19T16:19:20.062019+00:00,1,none
kraken:105348075,CONFIRM-KRA-105348075,kraken,XBTUSD,buy,68517.3,0.92062451,2026-08-19T16:28:28.069150+00:00,2026-08-19T16:28:28.069150+00:00,1,none
kraken:105348076,CONFIRM-KRA-105348076,kraken,XBTUSD,buy,68517.3,0.66808287,2026-08-19T16:23:11.285949+00:00,2026-08-19T16:23:11.285949+00:00,1,none
kraken:105348078,CONFIRM-KRA-105348078,kraken,XBTUSD,buy,68517.3,0.00797377,2026-08-19T16:25:48.179708+00:00,2026-08-19T16:25:48.179708+00:00,1,none
kraken:105348079,CONFIRM-KRA-105348079,kraken,XBTUSD,sell,68517.2,0.000152,2026-08-19T16:28:06.539997+00:00,2026-08-19T16:28:06.539997+00:00,1,none
kraken:105348080,CONFIRM-KRA-105348080,kraken,XBTUSD,sell,68517.2,0.00033568,2026-08-19T16:16:55.583689+00:00,2026-08-19T16:16:55.583689+00:00,1,none
kraken:105348081,CONFIRM-KRA-105348081,kraken,XBTUSD,buy,68517.3,0.01457662,2026-08-19T16:26:22.574293+00:00,2026-08-19T16:26:22.574293+00:00,1,none
kraken:105348082,CONFIRM-KRA-105348082,kraken,XBTUSD,buy,68517.3,0.5251382,2026-08-19T16:18:44.914699+00:00,2026-08-19T16:18:44.914699+00:00,1,none
kraken:105348083,CONFIRM-KRA-105348083,kraken,XBTUSD,buy,68517.3,0.45762994,2026-08-19T16:15:42.759776+00:00,2026-08-19T16:15:42.759776+00:00,1,none
kraken:105348084,CONFIRM-KRA-105348084,kraken,XBTUSD,buy,68517.3,0.75583996,2026-08-19T16:16:51.514040+00:00,2026-08-19T16:16:51.514040+00:00,1,none
kraken:105348085,CONFIRM-KRA-105348085,kraken,XBTUSD,buy,69356.39297241,1.88755096,2026-08-19T16:17:56.455037+00:00,2026-08-19T16:17:56.455037+00:00,1,price_mismatch
kraken:105348086,CONFIRM-KRA-105348086,kraken,XBTUSD,buy,68517.3,0.7576453,2026-08-19T16:28:01.094440+00:00,2026-08-19T16:28:01.094440+00:00,1,none
kraken:105348087,CONFIRM-KRA-105348087,kraken,XBTUSD,buy,68517.3,1.64004251,2026-08-19T16:17:57.179779+00:00,2026-08-19T16:17:57.179779+00:00,1,none
kraken:105348088,CONFIRM-KRA-105348088,kraken,XBTUSD,buy,68517.3,0.69481818,2026-08-19T16:24:44.369758+00:00,2026-08-19T16:24:44.369758+00:00,1,none
kraken:105348089,CONFIRM-KRA-105348089,kraken,XBTUSD,buy,68517.3,0.79866926,2026-08-19T16:23:48.198549+00:00,2026-08-19T16:23:48.198549+00:00,1,none
kraken:105348090,CONFIRM-KRA-105348090,kraken,XBTUSD,buy,68517.3,0.76937887,2026-08-19T16:20:19.381620+00:00,2026-08-19T16:20:19.381620+00:00,1,none
kraken:105348091,CONFIRM-KRA-105348091,kraken,XBTUSD,buy,68517.3,0.63192288,2026-08-19T16:21:53.593265+00:00,2026-08-19T16:21:53.593265+00:00,1,none
kraken:105348092,CONFIRM-KRA-105348092,kraken,XBTUSD,buy,68517.3,0.64586962,2026-08-19T16:20:40.346140+00:00,2026-08-19T16:20:40.346140+00:00,1,none
kraken:105348093,CONFIRM-KRA-105348093,kraken,XBTUSD,buy,68517.3,0.43808518,2026-08-19T16:15:26.778769+00:00,2026-08-19T16:15:26.778769+00:00,1,none
kraken:105348094,CONFIRM-KRA-105348094,kraken,XBTUSD,buy,68517.3,2.62008244,2026-08-19T16:26:36.843768+00:00,2026-08-19T16:26:36.843768+00:00,1,none
kraken:105348095,CONFIRM-KRA-105348095,kraken,XBTUSD,buy,69709.67349757,2.19159787,2026-08-19T16:22:34.406306+00:00,2026-08-19T16:22:34.406306+00:00,1,price_mismatch
kraken:105348096,CONFIRM-KRA-105348096,kraken,XBTUSD,buy,68517.3,6.54e-05,2026-08-21T13:21:52.911368+00:00,2026-08-21T13:21:52.911368+00:00,1,timing_breach
kraken:105348097,CONFIRM-KRA-105348097,kraken,XBTUSD,buy,68517.3,0.03159,2026-08-22T04:38:52.916301+00:00,2026-08-22T04:38:52.916301+00:00,1,timing_breach
kraken:105348098,CONFIRM-KRA-105348098,kraken,XBTUSD,buy,68517.3,6.910545,2026-08-19T16:17:44.881111+00:00,2026-08-19T16:17:44.881111+00:00,1,none
kraken:105348099,CONFIRM-KRA-105348099,kraken,XBTUSD,buy,68517.3,1.18381346,2026-08-19T16:24:32.730606+00:00,2026-08-19T16:24:32.730606+00:00,1,none
kraken:105348100,CONFIRM-KRA-105348100,kraken,XBTUSD,buy,68517.3,0.48457073,2026-08-19T16:15:25.075195+00:00,2026-08-19T16:15:25.075195+00:00,1,none
kraken:105348101,CONFIRM-KRA-105348101,kraken,XBTUSD,buy,68517.3,0.2605204,2026-08-19T16:26:16.018427+00:00,2026-08-19T16:26:16.018427+00:00,1,none
kraken:105348102,CONFIRM-KRA-105348102,kraken,XBTUSD,buy,68517.3,0.08802608,2026-08-19T16:24:45.889003+00:00,2026-08-19T16:24:45.889003+00:00,1,none
kraken:105348104,CONFIRM-KRA-105348104,kraken,XBTUSD,buy,68517.3,0.18623084,2026-08-19T16:22:02.011070+00:00,2026-08-19T16:22:02.011070+00:00,1,none
kraken:105348105,CONFIRM-KRA-105348105,kraken,XBTUSD,sell,68517.2,0.00261232,2026-08-19T16:28:02.148705+00:00,2026-08-19T16:28:02.148705+00:00,1,none
kraken:105348106,CONFIRM-KRA-105348106,kraken,XBTUSD,sell,68517.2,0.00330109,2026-08-19T16:19:41.554312+00:00,2026-08-19T16:19:41.554312+00:00,1,none
kraken:105348107,CONFIRM-KRA-105348107,kraken,XBTUSD,buy,68517.3,0.05867343,2026-08-19T16:17:51.753776+00:00,2026-08-19T16:17:51.753776+00:00,1,none
kraken:105348108,CONFIRM-KRA-105348108,kraken,XBTUSD,buy,68517.3,1.30431276,2026-08-19T16:24:09.976651+00:00,2026-08-19T16:24:09.976651+00:00,1,none
kraken:105348109,CONFIRM-KRA-105348109,kraken,XBTUSD,buy,68517.3,1.3125644,2026-08-19T16:24:20.005601+00:00,2026-08-19T16:24:20.005601+00:00,1,none
kraken:105348110,CONFIRM-KRA-105348110,kraken,XBTUSD,buy,68517.3,0.00337405,2026-08-19T16:19:28.406314+00:00,2026-08-19T16:19:28.406314+00:00,1,none
kraken:105348111,CONFIRM-KRA-105348111,kraken,XBTUSD,sell,68517.2,0.00029919,2026-08-19T16:28:39.811940+00:00,2026-08-19T16:28:39.811940+00:00,1,none
kraken:105348112,CONFIRM-KRA-105348112,kraken,XBTUSD,buy,68517.3,0.00037458,2026-08-19T16:18:53.314390+00:00,2026-08-19T16:18:53.314390+00:00,1,none
kraken:105348113,CONFIRM-KRA-105348113,kraken,XBTUSD,buy,68517.3,0.03159,2026-08-19T16:28:52.169860+00:00,2026-08-19T16:28:52.169860+00:00,1,none
kraken:105348114,CONFIRM-KRA-105348114,kraken,XBTUSD,buy,68517.3,0.1140714,2026-08-19T16:25:24.852146+00:00,2026-08-19T16:25:24.852146+00:00,1,none
kraken:105348116,CONFIRM-KRA-105348116,kraken,XBTUSD,sell,68517.2,0.06995751,2026-08-19T16:20:11.890094+00:00,2026-08-19T16:20:11.890094+00:00,1,none
kraken:105348117,CONFIRM-KRA-105348117,kraken,XBTUSD,sell,68517.2,0.00729745,2026-08-19T16:22:42.736704+00:00,2026-08-19T16:22:42.736704+00:00,1,none
kraken:105348118,CONFIRM-KRA-105348118,kraken,XBTUSD,buy,68517.3,0.36785707,2026-08-19T16:21:21.273643+00:00,2026-08-19T16:21:21.273643+00:00,1,none
