trade_id_ref,clearing_ref,reported_venue,reported_symbol,reported_side,reported_price,reported_quantity,statement_date,received_at,is_synthetic,injected_break_type
kraken:105347990,CLEARING-KRA-105347990,kraken,XBTUSD,buy,68526.10000000,0.00031858,2026-08-19,2026-08-19T18:30:38.727181+00:00,1,none
kraken:105347991,CLEARING-KRA-105347991,kraken,XBTUSD,buy,68526.10000000,0.00068142,2026-08-19,2026-08-19T19:45:59.049670+00:00,1,none
kraken:105347992,CLEARING-KRA-105347992,kraken,XBTUSD,buy,68526.10000000,0.00010000,2026-08-19,2026-08-19T20:22:27.285409+00:00,1,none
kraken:105347993,CLEARING-KRA-105347993,kraken,XBTUSD,buy,68526.10000000,0.00100000,2026-08-19,2026-08-19T20:49:54.746903+00:00,1,none
kraken:105347994,CLEARING-KRA-105347994,kraken,XBTUSD,buy,68526.10000000,0.00072965,2026-08-19,2026-08-19T19:50:49.966658+00:00,1,none
kraken:105347995,CLEARING-KRA-105347995,kraken,XBTUSD,buy,68527.40000000,0.00005100,2026-08-19,2026-08-19T21:18:09.440964+00:00,1,none
kraken:105347996,CLEARING-KRA-105347996,kraken,XBTUSD,buy,68530.80000000,0.00005100,2026-08-19,2026-08-19T17:52:23.299773+00:00,1,none
kraken:105347997,CLEARING-KRA-105347997,kraken,XBTUSD,buy,68532.20000000,0.00464465,2026-08-19,2026-08-19T20:03:13.581707+00:00,1,none
kraken:105347998,CLEARING-KRA-105347998,kraken,XBTUSD,buy,68532.20000000,0.07679536,2026-08-19,2026-08-19T19:08:50.316313+00:00,1,none
kraken:105347999,CLEARING-KRA-105347999,kraken,XBTUSD,buy,68532.20000000,0.00072959,2026-08-19,2026-08-19T19:31:44.198318+00:00,1,none
kraken:105348000,CLEARING-KRA-105348000,kraken,XBTUSD,buy,68532.20000000,0.03884515,2026-08-19,2026-08-19T21:59:47.626853+00:00,1,none
kraken:105348001,CLEARING-KRA-105348001,kraken,XBTUSD,buy,68532.20000000,0.07800000,2026-08-19,2026-08-19T20:20:28.197931+00:00,1,none
kraken:105348002,CLEARING-KRA-105348002,kraken,XBTUSD,buy,68532.20000000,0.00572261,2026-08-19,2026-08-19T20:22:07.259139+00:00,1,none
kraken:105348003,CLEARING-KRA-105348003,kraken,XBTUSD,buy,68532.20000000,0.28069900,2026-08-19,2026-08-19T17:13:52.019741+00:00,1,none
kraken:105348004,CLEARING-KRA-105348004,kraken,XBTUSD,buy,68532.20000000,0.72958404,2026-08-19,2026-08-19T18:00:33.351431+00:00,1,none
kraken:105348005,CLEARING-KRA-105348005,kraken,XBTUSD,buy,68532.20000000,0.00729508,2026-08-19,2026-08-19T21:09:12.898493+00:00,1,none
kraken:105348006,CLEARING-KRA-105348006,kraken,XBTUSD,buy,68532.20000000,0.04993110,2026-08-19,2026-08-19T16:58:17.984798+00:00,1,none
kraken:105348007,CLEARING-KRA-105348007,kraken,XBTUSD,buy,68534.20000000,0.00145900,2026-08-19,2026-08-19T20:04:46.177847+00:00,1,none
kraken:105348008,CLEARING-KRA-105348008,kraken,XBTUSD,buy,68534.40000000,0.20475886,2026-08-19,2026-08-19T19:13:20.193314+00:00,1,none
kraken:105348009,CLEARING-KRA-105348009,kraken,XBTUSD,sell,68532.10000000,0.02780000,2026-08-19,2026-08-19T19:53:05.726008+00:00,1,none
kraken:105348010,CLEARING-KRA-105348010,kraken,XBTUSD,sell,68532.10000000,0.00072959,2026-08-19,2026-08-19T18:49:50.215854+00:00,1,none
kraken:105348011,CLEARING-KRA-105348011,kraken,XBTUSD,sell,68532.10000000,0.00100000,2026-08-19,2026-08-19T17:31:49.354833+00:00,1,none
kraken:105348012,CLEARING-KRA-105348012,kraken,XBTUSD,sell,68530.90000000,0.00005100,2026-08-19,2026-08-19T21:37:42.106759+00:00,1,none
kraken:105348013,CLEARING-KRA-105348013,kraken,XBTUSD,sell,68527.50000000,0.00005100,2026-08-19,2026-08-19T21:35:19.653269+00:00,1,none
kraken:105348014,CLEARING-KRA-105348014,kraken,XBTUSD,sell,68526.00000000,0.00036482,2026-08-19,2026-08-19T17:55:20.496709+00:00,1,none
kraken:105348015,CLEARING-KRA-105348015,kraken,XBTUSD,sell,68524.00000000,0.00005100,2026-08-19,2026-08-19T20:32:46.495373+00:00,1,none
kraken:105348016,CLEARING-KRA-105348016,kraken,XBTUSD,sell,68522.50000000,0.10556700,2026-08-19,2026-08-19T19:47:04.076922+00:00,1,none
kraken:105348017,CLEARING-KRA-105348017,kraken,XBTUSD,sell,68517.20000000,0.00072975,2026-08-19,2026-08-19T17:23:14.390581+00:00,1,none
kraken:105348018,CLEARING-KRA-105348018,kraken,XBTUSD,sell,68517.20000000,0.01650000,2026-08-19,2026-08-19T19:16:31.426419+00:00,1,none
kraken:105348019,CLEARING-KRA-105348019,kraken,XBTUSD,sell,68517.20000000,0.00023300,2026-08-19,2026-08-19T19:47:38.211066+00:00,1,none
kraken:105348020,CLEARING-KRA-105348020,kraken,XBTUSD,sell,68517.20000000,0.06950065,2026-08-19,2026-08-19T20:52:25.440585+00:00,1,none
kraken:105348021,CLEARING-KRA-105348021,kraken,XBTUSD,sell,68517.20000000,0.00009935,2026-08-19,2026-08-19T21:12:08.642864+00:00,1,none
kraken:105348022,CLEARING-KRA-105348022,kraken,XBTUSD,sell,68517.20000000,0.00250084,2026-08-19,2026-08-19T19:04:00.981005+00:00,1,none
kraken:105348023,CLEARING-KRA-105348023,kraken,XBTUSD,sell,68517.20000000,0.00700000,2026-08-19,2026-08-19T19:10:23.501899+00:00,1,none
kraken:105348024,CLEARING-KRA-105348024,kraken,XBTUSD,sell,68517.20000000,0.00007820,2026-08-19,2026-08-19T21:27:32.314088+00:00,1,none
kraken:105348025,CLEARING-KRA-105348025,kraken,XBTUSD,sell,68517.20000000,0.00005837,2026-08-19,2026-08-19T20:51:20.257400+00:00,1,none
kraken:105348026,CLEARING-KRA-105348026,kraken,XBTUSD,sell,68517.20000000,0.02020151,2026-08-19,2026-08-19T18:14:46.482915+00:00,1,none
kraken:105348027,CLEARING-KRA-105348027,kraken,XBTUSD,buy,68517.30000000,0.00028901,2026-08-19,2026-08-19T19:23:16.107044+00:00,1,none
kraken:105348028,CLEARING-KRA-105348028,kraken,XBTUSD,buy,68517.30000000,0.00044074,2026-08-19,2026-08-19T19:08:32.464372+00:00,1,none
kraken:105348029,CLEARING-KRA-105348029,kraken,XBTUSD,buy,68517.30000000,0.00100000,2026-08-19,2026-08-19T18:00:45.959870+00:00,1,none
kraken:105348030,CLEARING-KRA-105348030,kraken,XBTUSD,buy,68517.30000000,0.00100000,2026-08-19,2026-08-19T21:38:04.918314+00:00,1,none
kraken:105348031,CLEARING-KRA-105348031,kraken,XBTUSD,buy,68517.30000000,0.00010000,2026-08-21,2026-08-21T10:36:31.485557+00:00,1,timing_breach
kraken:105348032,CLEARING-KRA-105348032,kraken,XBTUSD,buy,68517.30000000,0.04956125,2026-08-19,2026-08-19T17:53:59.253992+00:00,1,none
kraken:105348033,CLEARING-KRA-105348033,kraken,XBTUSD,buy,68517.30000000,0.07294257,2026-08-19,2026-08-19T18:32:34.438568+00:00,1,none
kraken:105348034,CLEARING-KRA-105348034,kraken,XBTUSD,buy,68517.30000000,0.04993110,2026-08-19,2026-08-19T17:03:55.848095+00:00,1,none
kraken:105348035,CLEARING-KRA-105348035,kraken,XBTUSD,buy,68517.30000000,0.01144696,2026-08-19,2026-08-19T18:51:54.627916+00:00,1,none
kraken:105348036,CLEARING-KRA-105348036,kraken,XBTUSD,buy,68517.30000000,0.54778773,2026-08-19,2026-08-19T21:55:35.015290+00:00,1,none
kraken:105348038,CLEARING-KRA-105348038,kraken,XBTUSD,sell,68517.20000000,0.00691947,2026-08-19,2026-08-19T19:53:22.299494+00:00,1,none
kraken:105348039,CLEARING-KRA-105348039,kraken,XBTUSD,sell,68517.20000000,0.00005000,2026-08-19,2026-08-19T21:54:29.915619+00:00,1,none
kraken:105348040,CLEARING-KRA-105348040,kraken,XBTUSD,sell,68517.20000000,0.00072975,2026-08-19,2026-08-19T18:52:06.967808+00:00,1,none
kraken:105348041,CLEARING-KRA-105348041,kraken,XBTUSD,sell,68517.20000000,0.00100000,2026-08-19,2026-08-19T21:19:12.659858+00:00,1,none
kraken:105348042,CLEARING-KRA-105348042,kraken,XBTUSD,sell,68513.70000000,0.00005100,2026-08-19,2026-08-19T20:45:50.986579+00:00,1,none
kraken:105348043,CLEARING-KRA-105348043,kraken,XBTUSD,sell,68510.30000000,0.00005100,2026-08-19,2026-08-19T21:39:41.896855+00:00,1,none
kraken:105348044,CLEARING-KRA-105348044,kraken,XBTUSD,sell,68509.40000000,0.00316607,2026-08-19,2026-08-19T18:13:29.351349+00:00,1,none
kraken:105348045,CLEARING-KRA-105348045,kraken,XBTUSD,sell,68510.30000000,0.01212427,2026-08-19,2026-08-19T18:51:45.126693+00:00,1,none
kraken:105348046,CLEARING-KRA-105348046,kraken,XBTUSD,buy,68510.40000000,0.00025010,2026-08-19,2026-08-19T21:06:48.984382+00:00,1,none
kraken:105348047,CLEARING-KRA-105348047,kraken,XBTUSD,buy,68510.40000000,0.00281602,2026-08-19,2026-08-19T21:20:53.034716+00:00,1,none
kraken:105348048,CLEARING-KRA-105348048,kraken,XBTUSD,buy,68510.40000000,0.03649081,2026-08-19,2026-08-19T22:07:10.431666+00:00,1,none
kraken:105348049,CLEARING-KRA-105348049,kraken,XBTUSD,buy,68510.40000000,0.00072982,2026-08-19,2026-08-19T21:42:54.630011+00:00,1,none
kraken:105348050,CLEARING-KRA-105348050,kraken,XBTUSD,buy,68510.40000000,0.00057011,2026-08-19,2026-08-19T20:22:24.833717+00:00,1,none
kraken:105348051,CLEARING-KRA-105348051,kraken,XBTUSD,sell,68510.30000000,0.00072982,2026-08-22,2026-08-22T09:50:09.665661+00:00,1,timing_breach
kraken:105348052,CLEARING-KRA-105348052,kraken,XBTUSD,sell,68510.30000000,0.04240000,2026-08-19,2026-08-19T18:09:28.846430+00:00,1,none
kraken:105348053,CLEARING-KRA-105348053,kraken,XBTUSD,sell,68510.30000000,0.00820000,2026-08-19,2026-08-19T19:13:40.798049+00:00,1,none
kraken:105348054,CLEARING-KRA-105348054,kraken,XBTUSD,sell,68510.30000000,0.02189451,2026-08-19,2026-08-19T21:33:54.623137+00:00,1,none
kraken:105348055,CLEARING-KRA-105348055,kraken,XBTUSD,sell,68510.30000000,0.05777203,2026-08-19,2026-08-19T21:57:31.592987+00:00,1,none
kraken:105348056,CLEARING-KRA-105348056,kraken,XBTUSD,sell,68510.30000000,0.27534155,2026-08-19,2026-08-19T21:19:08.987529+00:00,1,none
kraken:105348057,CLEARING-KRA-105348057,kraken,XBTUSD,sell,68510.30000000,0.04994314,2026-08-19,2026-08-19T20:50:48.431783+00:00,1,none
kraken:105348058,CLEARING-KRA-105348058,kraken,XBTUSD,sell,68510.30000000,0.53334127,2026-08-19,2026-08-19T20:18:10.604460+00:00,1,quantity_mismatch
kraken:105348059,CLEARING-KRA-105348059,kraken,XBTUSD,buy,68510.40000000,0.00042989,2026-08-19,2026-08-19T20:18:43.184745+00:00,1,none
kraken:105348060,CLEARING-KRA-105348060,kraken,XBTUSD,buy,68510.40000000,0.00010000,2026-08-19,2026-08-19T21:57:00.754879+00:00,1,none
kraken:105348061,CLEARING-KRA-105348061,kraken,XBTUSD,buy,68510.40000000,0.00096267,2026-08-19,2026-08-19T16:50:21.966914+00:00,1,none
kraken:105348062,CLEARING-KRA-105348062,kraken,XBTUSD,buy,68510.40000000,0.00003733,2026-08-19,2026-08-19T17:25:20.186377+00:00,1,none
kraken:105348063,CLEARING-KRA-105348063,kraken,XBTUSD,buy,68510.40000000,0.00029192,2026-08-19,2026-08-19T19:49:47.608796+00:00,1,none
kraken:105348064,CLEARING-KRA-105348064,kraken,XBTUSD,buy,68510.40000000,0.04238005,2026-08-19,2026-08-19T20:34:30.417505+00:00,1,none
kraken:105348065,CLEARING-KRA-105348065,kraken,XBTUSD,buy,68510.40000000,0.03561995,2026-08-19,2026-08-19T17:39:03.237606+00:00,1,none
kraken:105348066,CLEARING-KRA-105348066,kraken,XBTUSD,buy,68510.40000000,0.00067612,2026-08-19,2026-08-19T20:50:29.940476+00:00,1,none
kraken:105348067,CLEARING-KRA-105348067,kraken,XBTUSD,sell,68510.40000000,0.00005370,2026-08-19,2026-08-19T21:14:03.178022+00:00,1,side_mismatch
kraken:105348068,CLEARING-KRA-105348068,kraken,XBTUSD,buy,68510.40000000,0.00010000,2026-08-19,2026-08-19T17:19:21.370014+00:00,1,none
kraken:105348069,CLEARING-KRA-105348069,kraken,XBTUSD,buy,68988.20656333,0.00005100,2026-08-19,2026-08-19T18:54:34.778516+00:00,1,price_mismatch
kraken:105348070,CLEARING-KRA-105348070,kraken,XBTUSD,buy,68514.00000000,0.00078131,2026-08-19,2026-08-19T17:08:45.750835+00:00,1,none
kraken:105348071,CLEARING-KRA-105348071,kraken,XBTUSD,buy,68517.10000000,0.00005100,2026-08-19,2026-08-19T20:10:40.420007+00:00,1,none
kraken:105348072,CLEARING-KRA-105348072,kraken,XBTUSD,buy,68517.30000000,1.81636300,2026-08-22,2026-08-22T09:02:31.692289+00:00,1,timing_breach
kraken:105348073,CLEARING-KRA-105348073,kraken,XBTUSD,buy,68517.30000000,0.44492952,2026-08-19,2026-08-19T17:23:37.913771+00:00,1,none
kraken:105348074,CLEARING-KRA-105348074,kraken,XBTUSD,buy,68517.30000000,0.64778828,2026-08-19,2026-08-19T21:01:57.212116+00:00,1,none
kraken:105348075,CLEARING-KRA-105348075,kraken,XBTUSD,buy,68517.30000000,0.92062451,2026-08-19,2026-08-19T19:05:02.928165+00:00,1,none
kraken:105348076,CLEARING-KRA-105348076,kraken,XBTUSD,buy,68517.30000000,0.66808287,2026-08-19,2026-08-19T19:30:39.067616+00:00,1,none
kraken:105348077,CLEARING-KRA-105348077,kraken,XBTUSD,buy,68517.30000000,0.53337055,2026-08-19,2026-08-19T21:24:02.715081+00:00,1,none
kraken:105348078,CLEARING-KRA-105348078,kraken,XBTUSD,buy,68517.30000000,0.00797377,2026-08-19,2026-08-19T17:18:30.880949+00:00,1,none
kraken:105348079,CLEARING-KRA-105348079,kraken,XBTUSD,sell,68517.20000000,0.00015200,2026-08-19,2026-08-19T20:13:26.776672+00:00,1,none
kraken:105348080,CLEARING-KRA-105348080,kraken,XBTUSD,sell,68517.20000000,0.00033568,2026-08-19,2026-08-19T20:37:07.766126+00:00,1,none
kraken:105348081,CLEARING-KRA-105348081,kraken,XBTUSD,buy,68517.30000000,0.01457662,2026-08-19,2026-08-19T20:45:55.362669+00:00,1,none
kraken:105348082,CLEARING-KRA-105348082,kraken,XBTUSD,buy,68517.30000000,0.52513820,2026-08-19,2026-08-19T18:12:53.863249+00:00,1,none
kraken:105348083,CLEARING-KRA-105348083,kraken,XBTUSD,buy,68517.30000000,0.45762994,2026-08-19,2026-08-19T19:41:22.065605+00:00,1,none
kraken:105348084,CLEARING-KRA-105348084,kraken,XBTUSD,buy,68517.30000000,0.75583996,2026-08-19,2026-08-19T19:07:30.627808+00:00,1,none
kraken:105348085,CLEARING-KRA-105348085,kraken,XBTUSD,buy,68517.30000000,1.88755096,2026-08-19,2026-08-19T18:12:20.484686+00:00,1,none
kraken:105348086,CLEARING-KRA-105348086,kraken,XBTUSD,buy,68517.30000000,0.75764530,2026-08-19,2026-08-19T21:17:54.730354+00:00,1,none
kraken:105348087,CLEARING-KRA-105348087,kraken,XBTUSD,buy,68517.30000000,1.64004251,2026-08-21,2026-08-21T03:56:05.861408+00:00,1,timing_breach
kraken:105348088,CLEARING-KRA-105348088,kraken,XBTUSD,buy,68517.30000000,0.69481818,2026-08-19,2026-08-19T20:05:10.832873+00:00,1,none
kraken:105348089,CLEARING-KRA-105348089,kraken,XBTUSD,buy,68517.30000000,0.79866926,2026-08-19,2026-08-19T16:53:14.527508+00:00,1,none
kraken:105348090,CLEARING-KRA-105348090,kraken,XBTUSD,buy,68517.30000000,0.76937887,2026-08-19,2026-08-19T17:43:46.704533+00:00,1,none
kraken:105348091,CLEARING-KRA-105348091,kraken,XBTUSD,buy,68517.30000000,0.63192288,2026-08-19,2026-08-19T21:07:03.363885+00:00,1,none
kraken:105348092,CLEARING-KRA-105348092,kraken,XBTUSD,buy,68517.30000000,0.64586962,2026-08-19,2026-08-19T21:34:16.680033+00:00,1,none
kraken:105348093,CLEARING-KRA-105348093,kraken,XBTUSD,buy,68517.30000000,0.43808518,2026-08-19,2026-08-19T18:14:56.586481+00:00,1,none
kraken:105348095,CLEARING-KRA-105348095,kraken,XBTUSD,buy,68517.30000000,2.19159787,2026-08-19,2026-08-19T17:12:01.646308+00:00,1,none
kraken:105348096,CLEARING-KRA-105348096,kraken,XBTUSD,buy,68517.30000000,0.00006540,2026-08-19,2026-08-19T19:25:00.367080+00:00,1,none
kraken:105348097,CLEARING-KRA-105348097,kraken,XBTUSD,buy,68517.30000000,0.03159000,2026-08-19,2026-08-19T20:31:40.591852+00:00,1,none
kraken:105348098,CLEARING-KRA-105348098,kraken,XBTUSD,buy,68517.30000000,6.91054500,2026-08-19,2026-08-19T19:25:44.808130+00:00,1,none
kraken:105348099,CLEARING-KRA-105348099,kraken,XBTUSD,buy,68517.30000000,1.18381346,2026-08-19,2026-08-19T17:14:29.524254+00:00,1,none
kraken:105348100,CLEARING-KRA-105348100,kraken,XBTUSD,buy,68517.30000000,0.48457073,2026-08-19,2026-08-19T20:32:05.607887+00:00,1,none
kraken:105348101,CLEARING-KRA-105348101,kraken,XBTUSD,buy,68517.30000000,0.26052040,2026-08-19,2026-08-19T19:55:43.623013+00:00,1,none
kraken:105348102,CLEARING-KRA-105348102,kraken,XBTUSD,buy,68517.30000000,0.08802608,2026-08-19,2026-08-19T19:39:01.676654+00:00,1,none
kraken:105348103,CLEARING-KRA-105348103,kraken,XBTUSD,buy,68517.30000000,0.24330487,2026-08-19,2026-08-19T20:49:59.544022+00:00,1,none
kraken:105348104,CLEARING-KRA-105348104,kraken,XBTUSD,buy,68517.30000000,0.18623084,2026-08-19,2026-08-19T20:35:47.715434+00:00,1,none
kraken:105348105,CLEARING-KRA-105348105,kraken,XBTUSD,sell,68517.20000000,0.00261232,2026-08-19,2026-08-19T18:06:50.345397+00:00,1,none
kraken:105348106,CLEARING-KRA-105348106,kraken,XBTUSD,sell,68517.20000000,0.00330109,2026-08-19,2026-08-19T17:47:25.721618+00:00,1,none
kraken:105348107,CLEARING-KRA-105348107,kraken,XBTUSD,sell,68517.30000000,0.05867343,2026-08-19,2026-08-19T19:40:43.480586+00:00,1,side_mismatch
kraken:105348108,CLEARING-KRA-105348108,kraken,XBTUSD,buy,68517.30000000,1.30431276,2026-08-19,2026-08-19T17:44:59.577438+00:00,1,none
kraken:105348109,CLEARING-KRA-105348109,kraken,XBTUSD,buy,68517.30000000,1.31256440,2026-08-19,2026-08-19T19:23:40.744278+00:00,1,none
kraken:105348110,CLEARING-KRA-105348110,kraken,XBTUSD,buy,68517.30000000,0.00337405,2026-08-19,2026-08-19T22:06:10.921422+00:00,1,none
kraken:105348111,CLEARING-KRA-105348111,kraken,XBTUSD,sell,68517.20000000,0.00029919,2026-08-19,2026-08-19T18:17:18.058724+00:00,1,none
kraken:105348112,CLEARING-KRA-105348112,kraken,XBTUSD,buy,68517.30000000,0.00037458,2026-08-21,2026-08-21T03:09:04.143777+00:00,1,timing_breach
kraken:105348113,CLEARING-KRA-105348113,kraken,XBTUSD,buy,68517.30000000,0.03159000,2026-08-19,2026-08-19T16:48:39.294559+00:00,1,none
kraken:105348114,CLEARING-KRA-105348114,kraken,XBTUSD,buy,68517.30000000,0.11407140,2026-08-19,2026-08-19T18:14:31.491859+00:00,1,none
kraken:105348115,CLEARING-KRA-105348115,kraken,XBTUSD,sell,68517.20000000,0.11004249,2026-08-19,2026-08-19T19:46:37.377761+00:00,1,none
kraken:105348116,CLEARING-KRA-105348116,kraken,XBTUSD,sell,68517.20000000,0.06995751,2026-08-19,2026-08-19T17:25:41.204179+00:00,1,none
kraken:105348117,CLEARING-KRA-105348117,kraken,XBTUSD,sell,68517.20000000,0.00729745,2026-08-19,2026-08-19T19:26:01.065194+00:00,1,none
kraken:105348118,CLEARING-KRA-105348118,kraken,XBTUSD,buy,68517.30000000,0.36785707,2026-08-19,2026-08-19T19:53:29.142257+00:00,1,none
kraken:105348119,CLEARING-KRA-105348119,kraken,XBTUSD,buy,68517.30000000,0.71130174,2026-08-19,2026-08-19T19:09:24.056698+00:00,1,none
kraken:105348120,CLEARING-KRA-105348120,kraken,XBTUSD,buy,68517.30000000,0.38234132,2026-08-19,2026-08-19T17:01:00.035545+00:00,1,none
kraken:105348121,CLEARING-KRA-105348121,kraken,XBTUSD,buy,68517.30000000,1.46835390,2026-08-19,2026-08-19T19:21:42.033905+00:00,1,none
kraken:105348122,CLEARING-KRA-105348122,kraken,XBTUSD,buy,68517.30000000,0.48608547,2026-08-19,2026-08-19T18:56:17.373161+00:00,1,none
kraken:105348123,CLEARING-KRA-105348123,kraken,XBTUSD,buy,68517.30000000,0.59843280,2026-08-19,2026-08-19T17:34:07.564313+00:00,1,quantity_mismatch
kraken:105348124,CLEARING-KRA-105348124,kraken,XBTUSD,buy,68517.30000000,1.94113112,2026-08-19,2026-08-19T21:57:19.609073+00:00,1,none
kraken:105348125,CLEARING-KRA-105348125,kraken,XBTUSD,buy,68517.30000000,2.18825500,2026-08-21,2026-08-21T19:01:21.946513+00:00,1,timing_breach
kraken:105348126,CLEARING-KRA-105348126,kraken,XBTUSD,buy,68517.30000000,0.44299281,2026-08-19,2026-08-19T20:00:50.334239+00:00,1,none
kraken:105348127,CLEARING-KRA-105348127,kraken,XBTUSD,buy,68517.30000000,0.03159000,2026-08-19,2026-08-19T21:00:05.757760+00:00,1,none
kraken:105348128,CLEARING-KRA-105348128,kraken,XBTUSD,buy,68517.30000000,0.39215338,2026-08-19,2026-08-19T21:43:55.415033+00:00,1,none
kraken:105348129,CLEARING-KRA-105348129,kraken,XBTUSD,buy,68517.30000000,0.44454868,2026-08-19,2026-08-19T19:58:19.826685+00:00,1,none
kraken:105348130,CLEARING-KRA-105348130,kraken,XBTUSD,buy,68517.30000000,0.69538484,2026-08-19,2026-08-19T19:51:45.902499+00:00,1,none
kraken:105348131,CLEARING-KRA-105348131,kraken,XBTUSD,buy,68517.30000000,0.76439495,2026-08-19,2026-08-19T21:56:50.098286+00:00,1,quantity_mismatch
kraken:105348132,CLEARING-KRA-105348132,kraken,XBTUSD,buy,68517.30000000,0.52274164,2026-08-19,2026-08-19T17:53:46.427395+00:00,1,none
kraken:105348133,CLEARING-KRA-105348133,kraken,XBTUSD,buy,68517.30000000,0.00000131,2026-08-19,2026-08-19T17:35:57.882132+00:00,1,none
kraken:105348134,CLEARING-KRA-105348134,kraken,XBTUSD,buy,68517.30000000,0.42929933,2026-08-19,2026-08-19T17:08:54.538052+00:00,1,none
kraken:105348136,CLEARING-KRA-105348136,kraken,XBTUSD,buy,68517.30000000,0.51573265,2026-08-19,2026-08-19T20:00:05.718931+00:00,1,none
kraken:105348137,CLEARING-KRA-105348137,kraken,XBTUSD,buy,68517.30000000,0.39251229,2026-08-19,2026-08-19T18:00:31.488233+00:00,1,none
kraken:105348138,CLEARING-KRA-105348138,kraken,XBTUSD,buy,68517.30000000,0.37659362,2026-08-19,2026-08-19T20:36:07.452990+00:00,1,none
kraken:105348139,CLEARING-KRA-105348139,kraken,XBTUSD,buy,68517.30000000,6.91054500,2026-08-19,2026-08-19T20:30:58.521576+00:00,1,none
kraken:105348140,CLEARING-KRA-105348140,kraken,XBTUSD,buy,68517.30000000,6.91054500,2026-08-19,2026-08-19T21:04:07.295395+00:00,1,none
kraken:105348141,CLEARING-KRA-105348141,kraken,XBTUSD,buy,68517.30000000,0.60663812,2026-08-19,2026-08-19T20:22:19.726326+00:00,1,none
kraken:105348142,CLEARING-KRA-105348142,kraken,XBTUSD,buy,68517.30000000,6.91054500,2026-08-19,2026-08-19T19:04:26.056384+00:00,1,none
kraken:105348143,CLEARING-KRA-105348143,kraken,XBTUSD,buy,68517.30000000,0.03177381,2026-08-19,2026-08-19T20:17:51.473770+00:00,1,none
kraken:105348144,CLEARING-KRA-105348144,kraken,XBTUSD,buy,68517.30000000,0.71804787,2026-08-19,2026-08-19T21:16:55.708130+00:00,1,none
kraken:105348145,CLEARING-KRA-105348145,kraken,XBTUSD,buy,68517.30000000,1.72145692,2026-08-19,2026-08-19T20:00:30.323575+00:00,1,quantity_mismatch
kraken:105348146,CLEARING-KRA-105348146,kraken,XBTUSD,buy,68517.30000000,0.64410141,2026-08-19,2026-08-19T21:48:08.067701+00:00,1,none
kraken:105348147,CLEARING-KRA-105348147,kraken,XBTUSD,buy,68517.30000000,1.31963598,2026-08-19,2026-08-19T19:18:48.676370+00:00,1,none
