break_reference,venue,symbol,stage,break_category_code,has_timing_issue,origin_date,status,resolved_date,age_days_or_final,escalation_tier,financial_impact_usd
binance:6582454230|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454234|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454241|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454241|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454276|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454282|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454288|clearing,binance,BTCUSDT,clearing,TIMING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454290|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582454292|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582454300|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454302|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454312|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454322|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582454412|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454449|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454453|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454455|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454461|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454477|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454491|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454496|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454536|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582454538|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454550|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454552|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454559|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454564|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454565|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454652|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454677|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454696|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454705|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454725|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454739|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454750|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454755|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582454758|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454806|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454814|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454824|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454827|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582454840|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454845|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582454850|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,-0.06801645
binance:6582454851|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454907|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454910|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582454911|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455105|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455156|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455182|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455190|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455195|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455199|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455200|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455201|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455214|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455215|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455226|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455285|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455338|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455344|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455383|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455471|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455544|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,-0.00148066
binance:6582455548|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455561|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455565|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455575|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455578|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455583|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455587|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455593|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455596|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455602|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455603|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455628|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455630|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455660|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455660|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455691|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455706|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455722|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455863|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455879|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455888|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582455933|confirm,binance,BTCUSDT,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,0.00119674
binance:6582455935|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582455941|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582455988|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456006|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456105|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456153|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456163|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456171|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456278|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456329|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456331|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456366|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456371|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456432|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456432|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456464|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456470|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456471|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456473|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,0.04658303
binance:6582456479|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456484|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456516|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456519|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456522|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456631|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456689|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456709|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456715|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456717|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,-0.02324860
binance:6582456722|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,0.12368129
binance:6582456728|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456740|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456743|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456778|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456780|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456781|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456788|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456803|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456808|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456810|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456813|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456815|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456817|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456820|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,2.47946846
binance:6582456828|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456836|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456839|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456868|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456882|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456900|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456906|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456913|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582456920|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456921|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582456925|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456951|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582456974|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457069|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457081|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457092|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457100|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457125|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457131|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457131|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457134|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457228|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457233|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457235|confirm,binance,BTCUSDT,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457255|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457255|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457256|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457291|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457297|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457315|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457316|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457332|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457350|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457358|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457359|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457394|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457428|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457438|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457444|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457470|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457527|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457528|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457528|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457533|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457550|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457554|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457557|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457573|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457641|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457660|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457666|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457669|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457669|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457692|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457694|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457697|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457702|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457703|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582457719|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457758|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457762|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582457788|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457793|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582457801|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
