trade_id_ref,expected_settle_date,actual_settle_date,settlement_status,settlement_amount,currency
kraken:105348262,2026-08-20,2026-08-19,settled,20.00,USD
kraken:105348264,2026-08-20,2026-08-19,settled,68.52,USD
kraken:105348265,2026-08-20,2026-08-19,settled,27406.92,USD
kraken:105348266,2026-08-20,2026-08-19,settled,9.05,USD
kraken:105348267,2026-08-20,2026-08-19,settled,3.49,USD
kraken:105348268,2026-08-20,2026-08-19,settled,3.49,USD
kraken:105348269,2026-08-20,2026-08-19,settled,3.50,USD
kraken:105348270,2026-08-20,2026-08-19,settled,22.46,USD
kraken:105348271,2026-08-20,2026-08-19,settled,26.52,USD
kraken:105348272,2026-08-20,2026-08-19,settled,75.79,USD
kraken:105348273,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348274,2026-08-20,2026-08-19,settled,5.52,USD
kraken:105348275,2026-08-20,2026-08-19,settled,20.00,USD
kraken:105348276,2026-08-20,2026-08-19,settled,1.01,USD
kraken:105348277,2026-08-20,2026-08-19,settled,48.99,USD
kraken:105348278,2026-08-20,2026-08-19,settled,68.54,USD
kraken:105348279,2026-08-20,2026-08-21,settled,6.85,USD
kraken:105348280,2026-08-20,2026-08-19,settled,20.00,USD
kraken:105348281,2026-08-20,2026-08-19,settled,3.50,USD
kraken:105348282,2026-08-20,2026-08-19,settled,47.32,USD
kraken:105348283,2026-08-20,2026-08-21,settled,50.00,USD
kraken:105348284,2026-08-20,2026-08-19,settled,20.00,USD
kraken:105348285,2026-08-20,2026-08-19,settled,9076.54,USD
kraken:105348286,2026-08-20,2026-08-19,settled,68.54,USD
kraken:105348287,2026-08-20,2026-08-19,settled,6.85,USD
kraken:105348288,2026-08-20,2026-08-19,settled,99.95,USD
kraken:105348289,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348290,2026-08-20,2026-08-19,settled,20.00,USD
kraken:105348291,2026-08-20,2026-08-19,settled,897.54,USD
coinbase:1073145682,2026-08-20,2026-08-19,settled,2742.59,USD
coinbase:1073145683,2026-08-20,2026-08-19,settled,924.43,USD
coinbase:1073145684,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145685,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145686,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145687,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145688,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145702,2026-08-20,2026-08-19,settled,72395.27,USD
coinbase:1073145701,2026-08-20,2026-08-19,settled,1.40,USD
coinbase:1073145700,2026-08-20,2026-08-19,settled,1371.18,USD
coinbase:1073145699,2026-08-20,2026-08-19,settled,200.17,USD
coinbase:1073145698,2026-08-20,2026-08-19,settled,39.52,USD
coinbase:1073145697,2026-08-20,2026-08-22,settled,524.97,USD
coinbase:1073145696,2026-08-20,2026-08-19,settled,75.00,USD
coinbase:1073145695,2026-08-20,2026-08-19,settled,419.99,USD
coinbase:1073145694,2026-08-20,2026-08-19,settled,2.00,USD
coinbase:1073145693,2026-08-20,2026-08-19,settled,2612.32,USD
coinbase:1073145692,2026-08-21,2026-08-20,settled,5093.12,USD
coinbase:1073145691,2026-08-20,2026-08-20,settled,420.00,USD
coinbase:1073145690,2026-08-20,2026-08-19,settled,1538.98,USD
coinbase:1073145689,2026-08-24,2026-08-22,settled,2892.62,USD
coinbase:1073145703,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145704,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145705,2026-08-20,2026-08-22,settled,0.00,USD
coinbase:1073145707,2026-08-20,2026-08-19,settled,1895.62,USD
coinbase:1073145706,2026-08-20,2026-08-19,settled,74.99,USD
coinbase:1073145708,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145709,2026-08-24,2026-08-21,settled,0.00,USD
coinbase:1073145710,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145711,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145712,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145713,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145714,2026-08-20,2026-08-19,settled,0.02,USD
coinbase:1073145715,2026-08-20,2026-08-22,settled,0.00,USD
coinbase:1073145716,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145717,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145718,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145723,2026-08-20,2026-08-19,settled,2963.91,USD
coinbase:1073145722,2026-08-20,2026-08-19,settled,1564.50,USD
coinbase:1073145721,2026-08-20,2026-08-19,settled,2612.23,USD
coinbase:1073145720,2026-08-20,2026-08-19,settled,420.00,USD
coinbase:1073145719,2026-08-20,2026-08-19,settled,3083.28,USD
coinbase:1073145724,2026-08-20,2026-08-19,settled,632.91,USD
coinbase:1073145725,2026-08-20,2026-08-19,settled,110.07,USD
coinbase:1073145726,2026-08-20,2026-08-19,settled,21.36,USD
coinbase:1073145728,2026-08-20,2026-08-19,settled,91.42,USD
coinbase:1073145727,2026-08-20,2026-08-19,settled,1400.12,USD
coinbase:1073145729,2026-08-20,2026-08-19,settled,39.47,USD
coinbase:1073145730,2026-08-20,2026-08-19,settled,159.56,USD
coinbase:1073145731,2026-08-20,2026-08-19,settled,100.30,USD
coinbase:1073145732,2026-08-20,2026-08-19,settled,148.58,USD
coinbase:1073145733,2026-08-20,2026-08-19,settled,542.96,USD
coinbase:1073145734,2026-08-20,2026-08-19,settled,100.87,USD
coinbase:1073145735,2026-08-20,2026-08-19,settled,132.74,USD
coinbase:1073145736,2026-08-20,2026-08-21,settled,18.03,USD
coinbase:1073145737,2026-08-20,2026-08-19,settled,48.33,USD
coinbase:1073145738,2026-08-20,2026-08-19,settled,112.30,USD
coinbase:1073145739,2026-08-20,2026-08-19,settled,14.51,USD
coinbase:1073145740,2026-08-20,2026-08-19,settled,1022.35,USD
coinbase:1073145741,2026-08-20,2026-08-19,settled,15.24,USD
coinbase:1073145742,2026-08-20,2026-08-21,settled,21.07,USD
coinbase:1073145743,2026-08-20,2026-08-19,settled,137.00,USD
coinbase:1073145746,2026-08-20,2026-08-19,settled,75.00,USD
coinbase:1073145745,2026-08-20,2026-08-19,settled,420.00,USD
coinbase:1073145744,2026-08-20,2026-08-19,settled,3899.34,USD
coinbase:1073145747,2026-08-20,2026-08-19,settled,418.22,USD
coinbase:1073145749,2026-08-20,2026-08-19,settled,10.47,USD
coinbase:1073145748,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145750,2026-08-20,2026-08-19,settled,675.08,USD
coinbase:1073145751,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145752,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145753,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145754,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145756,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145757,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145758,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145763,2026-08-20,2026-08-19,settled,1962.96,USD
coinbase:1073145762,2026-08-20,2026-08-19,settled,3016.23,USD
coinbase:1073145761,2026-08-20,2026-08-19,settled,2611.78,USD
coinbase:1073145760,2026-08-20,2026-08-19,settled,3.14,USD
coinbase:1073145759,2026-08-20,2026-08-19,settled,1.15,USD
coinbase:1073145764,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145766,2026-08-20,2026-08-19,settled,167.13,USD
coinbase:1073145765,2026-08-20,2026-08-19,settled,3.61,USD
coinbase:1073145767,2026-08-20,2026-08-19,settled,0.02,USD
coinbase:1073145768,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145769,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145770,2026-08-20,2026-08-19,settled,0.07,USD
coinbase:1073145771,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145772,2026-08-20,2026-08-21,settled,0.01,USD
coinbase:1073145773,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145774,2026-08-20,2026-08-19,settled,5.76,USD
coinbase:1073145775,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145776,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145781,2026-08-20,2026-08-19,settled,59647.65,USD
coinbase:1073145780,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145779,2026-08-20,2026-08-19,settled,1741.16,USD
coinbase:1073145778,2026-08-20,2026-08-19,settled,7053.77,USD
coinbase:1073145777,2026-08-20,2026-08-19,settled,5057.73,USD
coinbase:1073145782,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145783,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145784,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145785,2026-08-20,2026-08-19,settled,12338.90,USD
coinbase:1073145786,2026-08-20,2026-08-21,settled,10480.53,USD
coinbase:1073145787,2026-08-20,2026-08-19,settled,3015.98,USD
coinbase:1073145788,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145790,2026-08-20,2026-08-19,settled,1741.02,USD
coinbase:1073145789,2026-08-20,2026-08-19,settled,1.16,USD
coinbase:1073145791,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145792,2026-08-20,2026-08-19,settled,374.96,USD
coinbase:1073145793,2026-08-20,2026-08-19,settled,499.96,USD
kraken:105348292,2026-08-20,2026-08-20,settled,6.59,USD
coinbase:1073145796,2026-08-20,2026-08-19,settled,1740.94,USD
coinbase:1073145795,2026-08-20,2026-08-19,settled,1.40,USD
coinbase:1073145794,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145797,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145798,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145799,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145800,2026-08-20,2026-08-19,settled,10202.52,USD
coinbase:1073145801,2026-08-20,2026-08-19,settled,36.43,USD
coinbase:1073145803,2026-08-20,2026-08-19,settled,804.28,USD
coinbase:1073145802,2026-08-20,2026-08-19,settled,42.12,USD
coinbase:1073145805,2026-08-20,2026-08-22,settled,677.70,USD
coinbase:1073145804,2026-08-20,2026-08-19,settled,817.01,USD
coinbase:1073145806,2026-08-20,2026-08-19,settled,257.05,USD
coinbase:1073145807,2026-08-20,2026-08-19,settled,39.56,USD
coinbase:1073145808,2026-08-20,2026-08-19,settled,1212.19,USD
coinbase:1073145809,2026-08-20,2026-08-19,settled,18.53,USD
coinbase:1073145810,2026-08-20,2026-08-19,settled,204.09,USD
coinbase:1073145811,2026-08-20,2026-08-19,settled,1241.87,USD
coinbase:1073145812,2026-08-20,2026-08-21,settled,788.21,USD
coinbase:1073145814,2026-08-20,2026-08-19,settled,213.87,USD
coinbase:1073145815,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145818,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145817,2026-08-20,2026-08-19,settled,1740.86,USD
coinbase:1073145816,2026-08-20,2026-08-19,settled,10280.66,USD
coinbase:1073145821,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145820,2026-08-20,2026-08-19,settled,68535.00,USD
coinbase:1073145819,2026-08-20,2026-08-19,settled,685.35,USD
coinbase:1073145822,2026-08-20,2026-08-19,settled,2056.05,USD
coinbase:1073145824,2026-08-20,2026-08-19,settled,685.30,USD
coinbase:1073145823,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145826,2026-08-20,2026-08-19,settled,9.21,USD
coinbase:1073145825,2026-08-20,2026-08-19,settled,1.16,USD
kraken:105348293,2026-08-20,2026-08-19,settled,43.41,USD
kraken:105348294,2026-08-20,2026-08-19,settled,68.55,USD
kraken:105348295,2026-08-20,2026-08-19,settled,2000.00,USD
kraken:105348296,2026-08-20,2026-08-19,settled,4572.41,USD
kraken:105348297,2026-08-20,2026-08-19,settled,3.50,USD
coinbase:1073145827,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145828,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145829,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145830,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145831,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145832,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145833,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145834,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145835,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145836,2026-08-20,2026-08-21,settled,0.01,USD
coinbase:1073145837,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145838,2026-08-20,2026-08-22,settled,0.00,USD
coinbase:1073145839,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145840,2026-08-20,2026-08-19,settled,20.24,USD
coinbase:1073145841,2026-08-20,2026-08-19,settled,989.70,USD
coinbase:1073145853,2026-08-20,2026-08-21,settled,18246.68,USD
coinbase:1073145852,2026-08-20,2026-08-21,settled,1.16,USD
coinbase:1073145851,2026-08-20,2026-08-19,settled,685.25,USD
coinbase:1073145850,2026-08-24,2026-08-22,settled,2268.19,USD
coinbase:1073145849,2026-08-20,2026-08-19,settled,3212.81,USD
coinbase:1073145848,2026-08-20,2026-08-19,settled,3.15,USD
coinbase:1073145847,2026-08-20,2026-08-19,settled,2.00,USD
coinbase:1073145846,2026-08-20,2026-08-19,settled,1597.93,USD
coinbase:1073145845,2026-08-20,2026-08-19,settled,4529.96,USD
coinbase:1073145844,2026-08-20,2026-08-19,settled,31827.78,USD
coinbase:1073145843,2026-08-20,2026-08-19,settled,1308.90,USD
coinbase:1073145842,2026-08-20,2026-08-19,settled,4976.47,USD
kraken:105348298,2026-08-20,2026-08-19,settled,96.33,USD
coinbase:1073145854,2026-08-20,2026-08-19,settled,377.46,USD
coinbase:1073145855,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145856,2026-08-24,2026-08-21,settled,0.00,USD
coinbase:1073145857,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145858,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145861,2026-08-20,2026-08-19,settled,114.60,USD
coinbase:1073145860,2026-08-20,2026-08-19,settled,5213.62,USD
coinbase:1073145859,2026-08-20,2026-08-19,settled,4976.43,USD
coinbase:1073145862,2026-08-20,2026-08-19,settled,531.30,USD
coinbase:1073145863,2026-08-24,2026-08-21,settled,10.51,USD
coinbase:1073145864,2026-08-20,2026-08-19,settled,48.55,USD
coinbase:1073145866,2026-08-20,2026-08-19,settled,298.64,USD
coinbase:1073145868,2026-08-20,2026-08-19,settled,531.22,USD
coinbase:1073145867,2026-08-20,2026-08-19,settled,194.76,USD
coinbase:1073145869,2026-08-20,2026-08-19,settled,324.06,USD
coinbase:1073145870,2026-08-20,2026-08-19,settled,10.79,USD
coinbase:1073145871,2026-08-20,2026-08-19,settled,442.82,USD
coinbase:1073145872,2026-08-20,2026-08-19,settled,28.93,USD
coinbase:1073145873,2026-08-20,2026-08-19,settled,13.89,USD
coinbase:1073145874,2026-08-20,2026-08-19,settled,12.32,USD
coinbase:1073145875,2026-08-20,2026-08-19,settled,373.42,USD
coinbase:1073145876,2026-08-20,2026-08-19,settled,1077.84,USD
coinbase:1073145877,2026-08-20,2026-08-19,settled,16.65,USD
coinbase:1073145878,2026-08-20,2026-08-19,settled,30.47,USD
coinbase:1073145879,2026-08-20,2026-08-19,settled,41.68,USD
coinbase:1073145880,2026-08-20,2026-08-19,settled,24.78,USD
coinbase:1073145881,2026-08-20,2026-08-19,settled,1063.45,USD
coinbase:1073145882,2026-08-20,2026-08-19,settled,69.97,USD
coinbase:1073145883,2026-08-20,2026-08-19,settled,29.65,USD
coinbase:1073145884,2026-08-20,2026-08-19,settled,171.77,USD
coinbase:1073145885,2026-08-20,2026-08-19,settled,13.64,USD
coinbase:1073145886,2026-08-20,2026-08-19,settled,165.77,USD
coinbase:1073145887,2026-08-20,2026-08-19,settled,27.44,USD
coinbase:1073145888,2026-08-20,2026-08-19,settled,161.18,USD
coinbase:1073145889,2026-08-20,2026-08-19,settled,15.59,USD
coinbase:1073145890,2026-08-20,2026-08-19,settled,17.25,USD
coinbase:1073145891,2026-08-20,2026-08-19,settled,71.28,USD
coinbase:1073145892,2026-08-20,2026-08-19,settled,73.12,USD
coinbase:1073145893,2026-08-20,2026-08-19,settled,32.77,USD
coinbase:1073145894,2026-08-20,2026-08-19,settled,30.51,USD
coinbase:1073145895,2026-08-20,2026-08-19,settled,61.95,USD
coinbase:1073145896,2026-08-20,2026-08-19,settled,114.76,USD
coinbase:1073145897,2026-08-20,2026-08-19,settled,43.46,USD
coinbase:1073145898,2026-08-20,2026-08-19,settled,21.98,USD
coinbase:1073145899,2026-08-20,2026-08-19,settled,87.94,USD
coinbase:1073145900,2026-08-20,2026-08-19,settled,241.45,USD
coinbase:1073145901,2026-08-20,2026-08-19,settled,99.35,USD
coinbase:1073145902,2026-08-20,2026-08-19,settled,143.16,USD
coinbase:1073145903,2026-08-20,2026-08-19,settled,68.97,USD
coinbase:1073145904,2026-08-20,2026-08-19,settled,168.63,USD
coinbase:1073145905,2026-08-24,2026-08-22,settled,49.39,USD
coinbase:1073145906,2026-08-20,2026-08-19,settled,13.69,USD
coinbase:1073145907,2026-08-20,2026-08-19,settled,115.71,USD
coinbase:1073145908,2026-08-20,2026-08-19,settled,41.95,USD
coinbase:1073145909,2026-08-20,2026-08-19,settled,7.36,USD
coinbase:1073145911,2026-08-20,2026-08-19,settled,36.14,USD
coinbase:1073145912,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145913,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145914,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145915,2026-08-20,2026-08-19,settled,0.00,USD
kraken:105348299,2026-08-20,2026-08-22,settled,59.99,USD
coinbase:1073145916,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145917,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145918,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073145920,2026-08-20,2026-08-19,settled,1179.37,USD
coinbase:1073145919,2026-08-20,2026-08-19,settled,4976.25,USD
coinbase:1073145922,2026-08-20,2026-08-19,settled,1000.00,USD
coinbase:1073145921,2026-08-20,2026-08-19,settled,1000.00,USD
coinbase:1073145923,2026-08-20,2026-08-19,settled,0.00,USD
kraken:105348300,2026-08-20,2026-08-19,settled,12761.37,USD
coinbase:1073145924,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145930,2026-08-20,2026-08-19,settled,3645.24,USD
coinbase:1073145929,2026-08-20,2026-08-19,settled,1.16,USD
coinbase:1073145928,2026-08-20,2026-08-19,settled,31845.56,USD
coinbase:1073145927,2026-08-20,2026-08-19,settled,21188.75,USD
coinbase:1073145926,2026-08-20,2026-08-19,settled,1308.82,USD
coinbase:1073145925,2026-08-20,2026-08-19,settled,3015.08,USD
coinbase:1073145931,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145932,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073145933,2026-08-20,2026-08-19,settled,79488.47,USD
coinbase:1073145934,2026-08-20,2026-08-19,settled,2.18,USD
coinbase:1073145935,2026-08-20,2026-08-19,settled,85448.42,USD
coinbase:1073145936,2026-08-20,2026-08-19,settled,9436.73,USD
coinbase:1073145937,2026-08-20,2026-08-19,settled,3880.56,USD
coinbase:1073145938,2026-08-20,2026-08-19,settled,30143.95,USD
coinbase:1073145939,2026-08-20,2026-08-19,settled,2.18,USD
coinbase:1073145940,2026-08-20,2026-08-19,settled,61672.09,USD
coinbase:1073145941,2026-08-20,2026-08-19,settled,58448.75,USD
coinbase:1073145945,2026-08-24,2026-08-21,settled,420.02,USD
coinbase:1073145944,2026-08-20,2026-08-19,settled,17500.71,USD
coinbase:1073145943,2026-08-20,2026-08-19,settled,1781.82,USD
coinbase:1073145942,2026-08-20,2026-08-19,settled,14099.37,USD
coinbase:1073145965,2026-08-20,2026-08-19,settled,1936.34,USD
coinbase:1073145964,2026-08-20,2026-08-19,settled,5483.52,USD
coinbase:1073145963,2026-08-20,2026-08-19,settled,11946.00,USD
coinbase:1073145962,2026-08-20,2026-08-19,settled,4977.47,USD
coinbase:1073145961,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145960,2026-08-20,2026-08-19,settled,12138.58,USD
coinbase:1073145959,2026-08-24,2026-08-22,settled,4.71,USD
coinbase:1073145958,2026-08-20,2026-08-19,settled,75.01,USD
coinbase:1073145957,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145956,2026-08-20,2026-08-19,settled,11945.04,USD
coinbase:1073145955,2026-08-20,2026-08-19,settled,3219.59,USD
coinbase:1073145954,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145953,2026-08-20,2026-08-19,settled,3219.54,USD
coinbase:1073145952,2026-08-20,2026-08-19,settled,100.03,USD
coinbase:1073145951,2026-08-20,2026-08-19,settled,1987.44,USD
coinbase:1073145950,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073145949,2026-08-20,2026-08-19,settled,2945.34,USD
coinbase:1073145948,2026-08-20,2026-08-19,settled,1160.88,USD
coinbase:1073145947,2026-08-20,2026-08-19,settled,525.04,USD
coinbase:1073145946,2026-08-20,2026-08-19,settled,16.20,USD
coinbase:1073145966,2026-08-20,2026-08-19,settled,2.18,USD
coinbase:1073145975,2026-08-20,2026-08-19,settled,613.96,USD
