trade_id_ref,gl_account,debit_credit,amount,currency,posted_at,posting_status
kraken:105348098,kraken:XBTUSD,D,473491.88,USD,2026-08-19T21:25:44.808130+00:00,posted
kraken:105348099,kraken:XBTUSD,D,81111.70,USD,2026-08-19T19:14:29.524254+00:00,posted
kraken:105348100,kraken:XBTUSD,D,33201.48,USD,2026-08-19T22:32:05.607887+00:00,posted
kraken:105348101,kraken:XBTUSD,D,17850.15,USD,2026-08-19T21:55:43.623013+00:00,posted
kraken:105348102,kraken:XBTUSD,D,6031.31,USD,2026-08-19T21:39:01.676654+00:00,posted
kraken:105348104,kraken:XBTUSD,D,12760.03,USD,2026-08-19T22:35:47.715434+00:00,posted
kraken:105348105,kraken:XBTUSD,C,178.99,USD,2026-08-19T20:06:50.345397+00:00,posted
kraken:105348106,kraken:XBTUSD,C,226.18,USD,2026-08-19T19:47:25.721618+00:00,posted
kraken:105348107,kraken:XBTUSD,D,4020.15,USD,2026-08-19T21:40:43.480586+00:00,posted
kraken:105348108,kraken:XBTUSD,D,89367.99,USD,2026-08-19T19:44:59.577438+00:00,posted
kraken:105348109,kraken:XBTUSD,D,89933.37,USD,2026-08-19T21:23:40.744278+00:00,posted
kraken:105348110,kraken:XBTUSD,D,231.18,USD,2026-08-20T00:06:10.921422+00:00,posted
kraken:105348111,kraken:XBTUSD,C,20.50,USD,2026-08-19T20:17:18.058724+00:00,posted
kraken:105348112,kraken:XBTUSD,D,25.67,USD,2026-08-21T05:09:04.143777+00:00,posted
kraken:105348113,kraken:XBTUSD,D,2164.46,USD,2026-08-19T18:48:39.294559+00:00,posted
kraken:105348114,kraken:XBTUSD,D,7815.86,USD,2026-08-19T20:14:31.491859+00:00,posted
kraken:105348116,kraken:XBTUSD,C,4793.29,USD,2026-08-19T19:25:41.204179+00:00,posted
kraken:105348117,kraken:XBTUSD,C,500.00,USD,2026-08-19T21:26:01.065194+00:00,posted
kraken:105348118,kraken:XBTUSD,D,25204.57,USD,2026-08-19T21:53:29.142257+00:00,posted
kraken:105348119,kraken:XBTUSD,D,48736.47,USD,2026-08-19T21:09:24.056698+00:00,posted
kraken:105348120,kraken:XBTUSD,D,26196.99,USD,2026-08-19T19:01:00.035545+00:00,posted
kraken:105348121,kraken:XBTUSD,D,100607.64,USD,2026-08-19T21:21:42.033905+00:00,posted
kraken:105348122,kraken:XBTUSD,D,33305.26,USD,2026-08-19T20:56:17.373161+00:00,posted
kraken:105348123,kraken:XBTUSD,D,41541.35,USD,2026-08-19T19:34:07.564313+00:00,posted
kraken:105348124,kraken:XBTUSD,D,133001.06,USD,2026-08-19T23:57:19.609073+00:00,posted
kraken:105348125,kraken:XBTUSD,D,149933.32,USD,2026-08-21T21:01:21.946513+00:00,posted
kraken:105348126,kraken:XBTUSD,D,30352.67,USD,2026-08-19T22:00:50.334239+00:00,posted
kraken:105348127,kraken:XBTUSD,D,2164.46,USD,2026-08-19T23:00:05.757760+00:00,posted
kraken:105348128,kraken:XBTUSD,D,26869.29,USD,2026-08-19T23:43:55.415033+00:00,posted
kraken:105348129,kraken:XBTUSD,D,30459.28,USD,2026-08-19T21:58:19.826685+00:00,posted
kraken:105348130,kraken:XBTUSD,D,47645.89,USD,2026-08-19T21:51:45.902499+00:00,posted
kraken:105348131,kraken:XBTUSD,D,53401.84,USD,2026-08-19T23:56:50.098286+00:00,posted
kraken:105348132,kraken:XBTUSD,D,35816.85,USD,2026-08-19T19:53:46.427395+00:00,posted
kraken:105348133,kraken:XBTUSD,D,0.09,USD,2026-08-19T19:35:57.882132+00:00,posted
kraken:105348134,kraken:XBTUSD,D,29414.43,USD,2026-08-19T19:08:54.538052+00:00,posted
kraken:105348136,kraken:XBTUSD,D,35336.61,USD,2026-08-19T22:00:05.718931+00:00,posted
kraken:105348137,kraken:XBTUSD,D,26893.88,USD,2026-08-19T20:00:31.488233+00:00,posted
kraken:105348138,kraken:XBTUSD,D,25803.18,USD,2026-08-19T22:36:07.452990+00:00,posted
kraken:105348139,kraken:XBTUSD,D,473491.88,USD,2026-08-19T22:30:58.521576+00:00,posted
kraken:105348140,kraken:XBTUSD,D,473491.88,USD,2026-08-19T23:04:07.295395+00:00,posted
kraken:105348141,kraken:XBTUSD,D,41565.21,USD,2026-08-19T22:22:19.726326+00:00,posted
kraken:105348142,kraken:XBTUSD,D,473491.88,USD,2026-08-19T21:04:26.056384+00:00,posted
kraken:105348143,kraken:XBTUSD,D,2177.06,USD,2026-08-19T22:17:51.473770+00:00,posted
kraken:105348144,kraken:XBTUSD,D,49198.70,USD,2026-08-19T23:16:55.708130+00:00,posted
kraken:105348145,kraken:XBTUSD,D,117461.82,USD,2026-08-19T22:00:30.323575+00:00,posted
kraken:105348146,kraken:XBTUSD,D,44132.09,USD,2026-08-19T23:48:08.067701+00:00,posted
kraken:105348147,kraken:XBTUSD,D,90417.89,USD,2026-08-19T21:18:48.676370+00:00,posted
kraken:105348148,kraken:XBTUSD,D,61436.82,USD,2026-08-19T20:56:58.161291+00:00,posted
kraken:105348149,kraken:XBTUSD,D,179947.52,USD,2026-08-19T21:42:20.130422+00:00,posted
kraken:105348150,kraken:XBTUSD,D,2164.46,USD,2026-08-19T22:01:29.652187+00:00,posted
kraken:105348151,kraken:XBTUSD,D,75937.89,USD,2026-08-19T22:46:32.305075+00:00,posted
kraken:105348152,kraken:XBTUSD,D,74796.46,USD,2026-08-19T18:52:40.661305+00:00,posted
kraken:105348153,kraken:XBTUSD,D,149392.13,USD,2026-08-19T22:26:39.647456+00:00,posted
kraken:105348154,kraken:XBTUSD,D,15299.02,USD,2026-08-19T21:57:53.586242+00:00,posted
kraken:105348155,kraken:XBTUSD,D,3282.37,USD,2026-08-19T21:54:18.368061+00:00,posted
kraken:105348156,kraken:XBTUSD,D,1715.13,USD,2026-08-19T19:41:57.472933+00:00,posted
kraken:105348157,kraken:XBTUSD,D,32.45,USD,2026-08-19T21:10:04.850597+00:00,posted
kraken:105348158,kraken:XBTUSD,D,5116.50,USD,2026-08-20T00:13:08.250892+00:00,posted
kraken:105348159,kraken:XBTUSD,D,263.29,USD,2026-08-19T23:12:50.819185+00:00,posted
kraken:105348160,kraken:XBTUSD,D,19.93,USD,2026-08-19T21:19:15.013774+00:00,posted
kraken:105348161,kraken:XBTUSD,D,53.66,USD,2026-08-19T20:30:05.772223+00:00,posted
kraken:105348162,kraken:XBTUSD,D,10.52,USD,2026-08-21T13:59:41.099187+00:00,posted
kraken:105348163,kraken:XBTUSD,D,3843.64,USD,2026-08-19T22:22:47.985271+00:00,posted
kraken:105348164,kraken:XBTUSD,D,29.89,USD,2026-08-19T22:55:06.841807+00:00,posted
kraken:105348165,kraken:XBTUSD,D,132.46,USD,2026-08-19T20:30:49.785358+00:00,posted
kraken:105348166,kraken:XBTUSD,D,372.49,USD,2026-08-19T20:57:31.686557+00:00,posted
kraken:105348167,kraken:XBTUSD,C,7893.76,USD,2026-08-20T00:10:14.037720+00:00,posted
kraken:105348168,kraken:XBTUSD,D,1738.48,USD,2026-08-19T21:43:12.884719+00:00,posted
kraken:105348169,kraken:XBTUSD,D,3493.49,USD,2026-08-19T19:46:03.678002+00:00,posted
kraken:105348170,kraken:XBTUSD,D,1625.08,USD,2026-08-19T22:53:47.131393+00:00,posted
kraken:105348171,kraken:XBTUSD,D,3461.54,USD,2026-08-19T22:54:57.384165+00:00,posted
kraken:105348172,kraken:XBTUSD,D,2441.58,USD,2026-08-19T21:45:24.142468+00:00,posted
kraken:105348173,kraken:XBTUSD,D,39.90,USD,2026-08-19T21:08:44.349729+00:00,posted
kraken:105348174,kraken:XBTUSD,D,610.49,USD,2026-08-19T19:24:14.517618+00:00,posted
kraken:105348175,kraken:XBTUSD,D,936.08,USD,2026-08-19T22:05:06.137640+00:00,posted
kraken:105348176,kraken:XBTUSD,D,907.35,USD,2026-08-19T19:36:26.400344+00:00,posted
kraken:105348177,kraken:XBTUSD,D,1599.19,USD,2026-08-19T21:46:25.123454+00:00,posted
kraken:105348178,kraken:XBTUSD,D,160.71,USD,2026-08-22T14:03:25.241454+00:00,posted
kraken:105348179,kraken:XBTUSD,C,8392.31,USD,2026-08-19T19:22:57.229104+00:00,posted
kraken:105348180,kraken:XBTUSD,C,250.00,USD,2026-08-19T21:28:39.234345+00:00,posted
kraken:105348181,kraken:XBTUSD,C,4768.80,USD,2026-08-19T21:32:07.065250+00:00,posted
kraken:105348182,kraken:XBTUSD,C,20847.50,USD,2026-08-21T11:04:17.935330+00:00,posted
kraken:105348183,kraken:XBTUSD,D,1588.23,USD,2026-08-19T20:04:37.380589+00:00,posted
kraken:105348184,kraken:XBTUSD,D,487.80,USD,2026-08-19T20:50:48.419003+00:00,posted
kraken:105348185,kraken:XBTUSD,D,28582.71,USD,2026-08-19T21:31:56.952445+00:00,posted
kraken:105348186,kraken:XBTUSD,C,604.74,USD,2026-08-19T23:29:22.412595+00:00,posted
kraken:105348187,kraken:XBTUSD,D,2725.58,USD,2026-08-19T23:04:57.105132+00:00,posted
kraken:105348188,kraken:XBTUSD,D,135583.50,USD,2026-08-19T23:52:35.780231+00:00,posted
kraken:105348189,kraken:XBTUSD,C,30.15,USD,2026-08-19T23:15:05.364342+00:00,posted
kraken:105348190,kraken:XBTUSD,D,246.31,USD,2026-08-19T20:22:50.033101+00:00,posted
kraken:105348191,kraken:XBTUSD,D,9.41,USD,2026-08-20T00:13:56.896472+00:00,posted
kraken:105348192,kraken:XBTUSD,C,2952.69,USD,2026-08-19T19:33:20.922308+00:00,posted
kraken:105348193,kraken:XBTUSD,D,50943.64,USD,2026-08-19T20:38:16.596768+00:00,posted
kraken:105348194,kraken:XBTUSD,D,80.76,USD,2026-08-19T21:43:45.246975+00:00,posted
kraken:105348195,kraken:XBTUSD,D,28179.03,USD,2026-08-19T20:30:39.574498+00:00,posted
kraken:105348196,kraken:XBTUSD,D,29927.73,USD,2026-08-19T22:34:38.856127+00:00,posted
kraken:105348197,kraken:XBTUSD,D,37561.98,USD,2026-08-19T20:01:32.928924+00:00,posted
kraken:105348198,kraken:XBTUSD,D,46142.06,USD,2026-08-19T18:58:52.905725+00:00,posted
kraken:105348200,kraken:XBTUSD,D,26605.33,USD,2026-08-19T20:51:53.732595+00:00,posted
kraken:105348201,kraken:XBTUSD,D,37396.81,USD,2026-08-19T23:15:20.178664+00:00,posted
kraken:105348202,kraken:XBTUSD,D,65833.08,USD,2026-08-19T21:27:56.886551+00:00,posted
kraken:105348203,kraken:XBTUSD,D,25759.91,USD,2026-08-19T23:31:29.476250+00:00,posted
kraken:105348204,kraken:XBTUSD,D,27390.55,USD,2026-08-19T21:09:47.492873+00:00,posted
kraken:105348205,kraken:XBTUSD,D,37742.52,USD,2026-08-19T21:15:17.155184+00:00,posted
kraken:105348206,kraken:XBTUSD,D,2164.46,USD,2026-08-19T20:59:47.557063+00:00,posted
kraken:105348207,kraken:XBTUSD,D,35265.78,USD,2026-08-21T18:21:21.664161+00:00,posted
kraken:105348208,kraken:XBTUSD,D,40121.89,USD,2026-08-20T00:04:21.188336+00:00,posted
kraken:105348209,kraken:XBTUSD,D,70152.48,USD,2026-08-19T22:33:06.508691+00:00,posted
kraken:105348210,kraken:XBTUSD,D,56036.93,USD,2026-08-19T23:25:35.911089+00:00,posted
kraken:105348211,kraken:XBTUSD,D,27921.53,USD,2026-08-19T23:28:05.936200+00:00,posted
kraken:105348212,kraken:XBTUSD,D,72196.59,USD,2026-08-19T20:29:00.854079+00:00,posted
kraken:105348213,kraken:XBTUSD,D,25649.93,USD,2026-08-19T22:55:07.137912+00:00,posted
kraken:105348214,kraken:XBTUSD,D,30660.15,USD,2026-08-19T18:56:21.792646+00:00,posted
kraken:105348215,kraken:XBTUSD,D,26401.00,USD,2026-08-20T00:13:40.046459+00:00,posted
kraken:105348216,kraken:XBTUSD,D,51455.42,USD,2026-08-19T21:07:43.661417+00:00,posted
kraken:105348217,kraken:XBTUSD,D,45677.91,USD,2026-08-22T12:07:32.721384+00:00,posted
kraken:105348218,kraken:XBTUSD,D,7049.54,USD,2026-08-19T22:33:32.452040+00:00,posted
kraken:105348219,kraken:XBTUSD,D,3813.86,USD,2026-08-19T18:59:41.911771+00:00,posted
kraken:105348220,kraken:XBTUSD,D,1493.42,USD,2026-08-19T20:21:20.015439+00:00,posted
kraken:105348221,kraken:XBTUSD,D,628.59,USD,2026-08-19T19:32:33.630852+00:00,posted
kraken:105348222,kraken:XBTUSD,D,88.78,USD,2026-08-19T21:51:16.741668+00:00,posted
kraken:105348223,kraken:XBTUSD,D,425.88,USD,2026-08-19T19:40:37.053345+00:00,posted
kraken:105348224,kraken:XBTUSD,D,28.02,USD,2026-08-19T21:28:45.200906+00:00,posted
kraken:105348225,kraken:XBTUSD,D,80.03,USD,2026-08-19T20:01:08.732768+00:00,posted
kraken:105348226,kraken:XBTUSD,D,12.58,USD,2026-08-19T21:16:10.907360+00:00,posted
kraken:105348228,kraken:XBTUSD,D,62.03,USD,2026-08-19T20:19:26.529623+00:00,posted
kraken:105348229,kraken:XBTUSD,D,3484.27,USD,2026-08-19T19:08:53.940219+00:00,posted
kraken:105348230,kraken:XBTUSD,C,1027.76,USD,2026-08-20T00:10:27.087166+00:00,posted
kraken:105348231,kraken:XBTUSD,C,1027.76,USD,2026-08-20T00:01:59.759243+00:00,posted
kraken:105348232,kraken:XBTUSD,C,446.87,USD,2026-08-19T21:15:16.932692+00:00,posted
kraken:105348233,kraken:XBTUSD,C,9.54,USD,2026-08-20T00:14:19.180198+00:00,posted
kraken:105348234,kraken:XBTUSD,C,72.24,USD,2026-08-19T19:19:43.318296+00:00,posted
kraken:105348235,kraken:XBTUSD,C,54.67,USD,2026-08-19T20:42:58.974921+00:00,posted
kraken:105348236,kraken:XBTUSD,C,1233.90,USD,2026-08-19T22:35:17.309376+00:00,posted
kraken:105348237,kraken:XBTUSD,D,2164.46,USD,2026-08-19T20:15:06.298169+00:00,posted
kraken:105348238,kraken:XBTUSD,D,276.12,USD,2026-08-19T22:30:50.435163+00:00,posted
kraken:105348239,kraken:XBTUSD,D,155.69,USD,2026-08-19T19:00:42.720529+00:00,posted
kraken:105348241,kraken:XBTUSD,D,21.29,USD,2026-08-19T20:18:58.360945+00:00,posted
kraken:105348242,kraken:XBTUSD,D,3.43,USD,2026-08-22T06:03:53.137585+00:00,posted
kraken:105348243,kraken:XBTUSD,D,11.95,USD,2026-08-19T22:14:36.754490+00:00,posted
kraken:105348244,kraken:XBTUSD,D,3.43,USD,2026-08-19T22:28:11.457527+00:00,posted
kraken:105348245,kraken:XBTUSD,D,3.43,USD,2026-08-19T22:22:03.516503+00:00,posted
kraken:105348246,kraken:XBTUSD,D,3.43,USD,2026-08-19T22:11:51.035150+00:00,posted
kraken:105348247,kraken:XBTUSD,D,3.56,USD,2026-08-19T22:17:49.267501+00:00,posted
kraken:105348248,kraken:XBTUSD,D,3.43,USD,2026-08-19T21:10:00.022901+00:00,posted
kraken:105348249,kraken:XBTUSD,D,3.43,USD,2026-08-19T22:46:12.447756+00:00,posted
kraken:105348250,kraken:XBTUSD,D,3.43,USD,2026-08-22T06:07:16.418462+00:00,posted
kraken:105348251,kraken:XBTUSD,D,3.43,USD,2026-08-21T11:49:57.548955+00:00,posted
kraken:105348252,kraken:XBTUSD,D,3.43,USD,2026-08-20T00:05:07.220074+00:00,posted
kraken:105348253,kraken:XBTUSD,D,3.43,USD,2026-08-19T23:45:58.769160+00:00,posted
kraken:105348254,kraken:XBTUSD,D,3.43,USD,2026-08-19T20:09:19.735503+00:00,posted
kraken:105348255,kraken:XBTUSD,D,3.88,USD,2026-08-19T21:23:32.315545+00:00,posted
kraken:105348256,kraken:XBTUSD,D,3.70,USD,2026-08-19T22:50:53.604327+00:00,posted
kraken:105348257,kraken:XBTUSD,D,3.43,USD,2026-08-19T19:22:32.089771+00:00,posted
kraken:105348258,kraken:XBTUSD,D,3.43,USD,2026-08-19T19:30:58.719107+00:00,posted
kraken:105348259,kraken:XBTUSD,D,3834.83,USD,2026-08-19T23:28:22.665561+00:00,posted
kraken:105348260,kraken:XBTUSD,D,168162.11,USD,2026-08-20T00:07:54.822789+00:00,posted
kraken:105348261,kraken:XBTUSD,D,50.01,USD,2026-08-19T23:10:02.801734+00:00,posted
kraken:105348262,kraken:XBTUSD,D,20.00,USD,2026-08-19T23:05:27.469360+00:00,posted
kraken:105348264,kraken:XBTUSD,D,68.52,USD,2026-08-19T21:14:36.729731+00:00,posted
kraken:105348265,kraken:XBTUSD,D,27406.92,USD,2026-08-19T22:26:24.314170+00:00,posted
kraken:105348266,kraken:XBTUSD,D,9.05,USD,2026-08-19T23:15:55.828946+00:00,posted
kraken:105348267,kraken:XBTUSD,D,3.49,USD,2026-08-19T19:20:17.220790+00:00,posted
kraken:105348268,kraken:XBTUSD,D,3.49,USD,2026-08-19T18:52:47.456029+00:00,posted
kraken:105348269,kraken:XBTUSD,D,3.50,USD,2026-08-19T21:49:47.834135+00:00,posted
kraken:105348270,kraken:XBTUSD,C,22.46,USD,2026-08-19T19:57:35.523220+00:00,posted
kraken:105348271,kraken:XBTUSD,C,26.52,USD,2026-08-19T22:18:47.395118+00:00,posted
kraken:105348272,kraken:XBTUSD,D,75.79,USD,2026-08-19T18:59:30.363238+00:00,posted
kraken:105348273,kraken:XBTUSD,D,50.00,USD,2026-08-19T19:16:36.897953+00:00,posted
kraken:105348274,kraken:XBTUSD,C,5.52,USD,2026-08-19T19:29:23.216150+00:00,posted
kraken:105348275,kraken:XBTUSD,D,20.00,USD,2026-08-19T22:25:53.491124+00:00,posted
kraken:105348276,kraken:XBTUSD,D,1.01,USD,2026-08-19T23:56:48.150889+00:00,posted
kraken:105348277,kraken:XBTUSD,D,48.99,USD,2026-08-19T22:49:37.188601+00:00,posted
kraken:105348278,kraken:XBTUSD,D,68.54,USD,2026-08-19T21:01:34.975752+00:00,posted
kraken:105348279,kraken:XBTUSD,D,6.85,USD,2026-08-21T13:50:02.687158+00:00,posted
kraken:105348280,kraken:XBTUSD,D,20.00,USD,2026-08-19T18:55:28.044589+00:00,posted
kraken:105348281,kraken:XBTUSD,D,3.50,USD,2026-08-19T21:10:59.247213+00:00,posted
kraken:105348282,kraken:XBTUSD,D,47.32,USD,2026-08-19T23:26:58.175936+00:00,posted
kraken:105348283,kraken:XBTUSD,D,50.00,USD,2026-08-21T20:22:46.702630+00:00,posted
kraken:105348284,kraken:XBTUSD,D,20.00,USD,2026-08-19T20:43:04.743822+00:00,posted
kraken:105348285,kraken:XBTUSD,D,9076.54,USD,2026-08-19T19:47:21.211297+00:00,posted
kraken:105348286,kraken:XBTUSD,D,68.54,USD,2026-08-19T23:24:34.058898+00:00,posted
kraken:105348287,kraken:XBTUSD,D,6.85,USD,2026-08-19T22:23:25.822780+00:00,posted
kraken:105348288,kraken:XBTUSD,D,99.95,USD,2026-08-19T22:01:49.734582+00:00,posted
kraken:105348289,kraken:XBTUSD,D,50.00,USD,2026-08-20T00:11:04.898482+00:00,posted
kraken:105348290,kraken:XBTUSD,D,20.00,USD,2026-08-19T19:52:29.314972+00:00,posted
kraken:105348291,kraken:XBTUSD,D,897.54,USD,2026-08-19T21:47:39.558796+00:00,posted
coinbase:1073145682,coinbase:BTC-USD,D,2742.59,USD,2026-08-19T23:13:07.948054+00:00,posted
coinbase:1073145683,coinbase:BTC-USD,C,924.43,USD,2026-08-19T23:00:22.230061+00:00,posted
coinbase:1073145684,coinbase:BTC-USD,D,0.00,USD,2026-08-19T22:01:30.564398+00:00,posted
coinbase:1073145685,coinbase:BTC-USD,C,0.00,USD,2026-08-20T00:09:34.177909+00:00,posted
coinbase:1073145686,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:43:06.761201+00:00,posted
coinbase:1073145687,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:21:07.158891+00:00,posted
coinbase:1073145688,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:28:20.552287+00:00,posted
coinbase:1073145702,coinbase:BTC-USD,D,72395.27,USD,2026-08-19T23:05:01.925702+00:00,posted
coinbase:1073145701,coinbase:BTC-USD,D,1.40,USD,2026-08-19T18:50:03.446774+00:00,posted
coinbase:1073145700,coinbase:BTC-USD,D,1371.18,USD,2026-08-19T19:26:40.800486+00:00,posted
coinbase:1073145699,coinbase:BTC-USD,D,200.17,USD,2026-08-19T19:22:21.237594+00:00,posted
coinbase:1073145698,coinbase:BTC-USD,D,39.52,USD,2026-08-19T21:34:13.092881+00:00,posted
coinbase:1073145697,coinbase:BTC-USD,D,524.97,USD,2026-08-22T15:37:38.804425+00:00,posted
coinbase:1073145696,coinbase:BTC-USD,D,75.00,USD,2026-08-19T21:16:00.223258+00:00,posted
coinbase:1073145695,coinbase:BTC-USD,D,419.99,USD,2026-08-19T19:04:55.324388+00:00,posted
coinbase:1073145694,coinbase:BTC-USD,D,2.00,USD,2026-08-19T20:57:23.002959+00:00,posted
coinbase:1073145693,coinbase:BTC-USD,D,2612.32,USD,2026-08-19T21:26:38.304632+00:00,posted
coinbase:1073145692,coinbase:BTC-USD,D,5093.12,USD,2026-08-20T23:16:13.040931+00:00,posted
coinbase:1073145691,coinbase:BTC-USD,D,420.00,USD,2026-08-20T21:24:00.871238+00:00,posted
coinbase:1073145690,coinbase:BTC-USD,D,1538.98,USD,2026-08-19T22:13:45.900461+00:00,posted
coinbase:1073145689,coinbase:BTC-USD,D,2892.62,USD,2026-08-22T06:25:39.913967+00:00,posted
coinbase:1073145703,coinbase:BTC-USD,C,0.00,USD,2026-08-19T21:39:56.021037+00:00,posted
coinbase:1073145704,coinbase:BTC-USD,D,0.01,USD,2026-08-19T22:04:38.473445+00:00,posted
coinbase:1073145705,coinbase:BTC-USD,D,0.00,USD,2026-08-22T11:10:53.624715+00:00,posted
coinbase:1073145707,coinbase:BTC-USD,D,1895.62,USD,2026-08-19T22:58:36.577164+00:00,posted
coinbase:1073145706,coinbase:BTC-USD,D,74.99,USD,2026-08-19T19:55:48.571821+00:00,posted
coinbase:1073145708,coinbase:BTC-USD,D,0.00,USD,2026-08-19T20:00:15.384594+00:00,posted
coinbase:1073145709,coinbase:BTC-USD,C,0.00,USD,2026-08-21T11:19:40.383641+00:00,posted
coinbase:1073145710,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:16:14.104483+00:00,posted
coinbase:1073145711,coinbase:BTC-USD,C,0.00,USD,2026-08-19T22:24:20.710071+00:00,posted
coinbase:1073145712,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:35:14.028847+00:00,posted
coinbase:1073145713,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:07:01.265086+00:00,posted
coinbase:1073145714,coinbase:BTC-USD,D,0.02,USD,2026-08-19T19:15:38.012148+00:00,posted
coinbase:1073145715,coinbase:BTC-USD,C,0.00,USD,2026-08-22T09:12:45.944268+00:00,posted
coinbase:1073145716,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:58:24.234811+00:00,posted
coinbase:1073145717,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:33:39.400724+00:00,posted
coinbase:1073145718,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:41:33.864048+00:00,posted
coinbase:1073145723,coinbase:BTC-USD,D,2963.91,USD,2026-08-19T22:52:28.261708+00:00,posted
coinbase:1073145722,coinbase:BTC-USD,D,1564.50,USD,2026-08-19T22:42:49.634992+00:00,posted
coinbase:1073145721,coinbase:BTC-USD,D,2612.23,USD,2026-08-19T22:03:00.753359+00:00,posted
coinbase:1073145720,coinbase:BTC-USD,D,420.00,USD,2026-08-19T21:55:35.420217+00:00,posted
coinbase:1073145719,coinbase:BTC-USD,D,3083.28,USD,2026-08-19T22:21:36.012352+00:00,posted
coinbase:1073145724,coinbase:BTC-USD,D,632.91,USD,2026-08-19T19:20:35.359028+00:00,posted
coinbase:1073145725,coinbase:BTC-USD,D,110.07,USD,2026-08-19T20:46:10.346027+00:00,posted
coinbase:1073145726,coinbase:BTC-USD,D,21.36,USD,2026-08-19T21:54:19.817823+00:00,posted
coinbase:1073145728,coinbase:BTC-USD,D,91.42,USD,2026-08-19T23:23:46.710097+00:00,posted
coinbase:1073145727,coinbase:BTC-USD,D,1400.12,USD,2026-08-19T23:14:57.489722+00:00,posted
coinbase:1073145729,coinbase:BTC-USD,D,39.47,USD,2026-08-19T22:16:58.081836+00:00,posted
coinbase:1073145730,coinbase:BTC-USD,D,159.56,USD,2026-08-19T18:54:25.914867+00:00,posted
coinbase:1073145731,coinbase:BTC-USD,D,100.30,USD,2026-08-19T22:56:28.352312+00:00,posted
coinbase:1073145732,coinbase:BTC-USD,D,148.58,USD,2026-08-19T20:40:42.910453+00:00,posted
coinbase:1073145733,coinbase:BTC-USD,D,542.96,USD,2026-08-19T19:32:09.037115+00:00,posted
coinbase:1073145734,coinbase:BTC-USD,D,100.87,USD,2026-08-19T19:07:50.451012+00:00,posted
coinbase:1073145735,coinbase:BTC-USD,D,132.74,USD,2026-08-20T00:05:34.506864+00:00,posted
coinbase:1073145736,coinbase:BTC-USD,D,18.03,USD,2026-08-21T12:18:19.056056+00:00,posted
coinbase:1073145737,coinbase:BTC-USD,D,48.33,USD,2026-08-19T19:36:49.367911+00:00,posted
coinbase:1073145738,coinbase:BTC-USD,D,112.30,USD,2026-08-19T20:31:55.447133+00:00,posted
coinbase:1073145739,coinbase:BTC-USD,D,14.51,USD,2026-08-19T22:01:37.897039+00:00,posted
coinbase:1073145740,coinbase:BTC-USD,D,1022.35,USD,2026-08-19T19:36:13.148744+00:00,posted
coinbase:1073145741,coinbase:BTC-USD,D,15.24,USD,2026-08-19T19:01:17.964244+00:00,posted
coinbase:1073145742,coinbase:BTC-USD,D,21.07,USD,2026-08-21T14:36:02.422641+00:00,posted
coinbase:1073145743,coinbase:BTC-USD,D,137.00,USD,2026-08-19T21:01:33.507859+00:00,posted
coinbase:1073145746,coinbase:BTC-USD,D,75.00,USD,2026-08-19T21:33:57.131819+00:00,posted
coinbase:1073145745,coinbase:BTC-USD,D,420.00,USD,2026-08-19T19:21:28.292454+00:00,posted
coinbase:1073145744,coinbase:BTC-USD,D,3899.34,USD,2026-08-19T22:00:36.733122+00:00,posted
coinbase:1073145747,coinbase:BTC-USD,D,418.22,USD,2026-08-19T20:26:39.379118+00:00,posted
