trade_id_ref,venue,notional,taker_fee_bps_applied,expected_fee_usd,actual_fee_usd,delta_usd,match_status,injected_discrepancy_type
kraken:105348116,kraken,4793.29270417,80.0,38.34634163,38.34634163,0.00000000,matched,none
kraken:105348117,kraken,500.00084114,80.0,4.00000673,4.00000673,0.00000000,matched,none
kraken:105348118,kraken,25204.57322231,80.0,201.63658578,201.63658578,0.00000000,matched,none
kraken:105348119,kraken,48736.47471010,80.0,389.89179768,389.89179768,0.00000000,matched,none
kraken:105348120,kraken,26196.99492484,80.0,209.57595940,209.57595940,0.00000000,matched,none
kraken:105348121,kraken,100607.64467247,80.0,804.86115738,804.86115738,0.00000000,matched,none
kraken:105348122,kraken,33305.26397363,80.0,266.44211179,266.44211179,0.00000000,matched,none
kraken:105348123,kraken,41541.35381700,80.0,332.33083054,170.06165912,-162.26917142,discrepant,rate_misapplied
kraken:105348124,kraken,133001.06328838,80.0,1064.00850631,1064.00850631,0.00000000,matched,none
kraken:105348125,kraken,149933.32431150,80.0,1199.46659449,1199.46659449,0.00000000,matched,none
kraken:105348126,kraken,30352.67126061,80.0,242.82137008,242.82137008,0.00000000,matched,none
kraken:105348127,kraken,2164.46150700,80.0,17.31569206,17.31569206,0.00000000,matched,none
kraken:105348128,kraken,26869.29078347,80.0,214.95432627,214.95432627,0.00000000,matched,none
kraken:105348129,kraken,30459.27527216,80.0,243.67420218,335.60076167,91.92655949,discrepant,rate_misapplied
kraken:105348130,kraken,47645.89169773,80.0,381.16713358,381.16713358,0.00000000,matched,none
kraken:105348131,kraken,53401.83959264,80.0,427.21471674,427.21745001,0.00273327,matched,rounding_error
kraken:105348132,kraken,35816.84577037,80.0,286.53476616,286.53476616,0.00000000,matched,none
kraken:105348133,kraken,0.08975766,80.0,0.00071806,0.00071806,0.00000000,matched,none
kraken:105348134,kraken,29414.43098341,80.0,235.31544787,235.31544787,0.00000000,matched,none
kraken:105348135,kraken,30844.59053079,80.0,246.75672425,246.75672425,0.00000000,matched,none
kraken:105348136,kraken,35336.60869985,80.0,282.69286960,282.69286960,0.00000000,matched,none
kraken:105348137,kraken,26893.88232762,80.0,215.15105862,355.17467329,140.02361467,discrepant,rate_misapplied
kraken:105348138,kraken,25803.17803963,80.0,206.42542432,206.42542432,0.00000000,matched,none
kraken:105348139,kraken,473491.88492850,80.0,3787.93507943,3787.93507943,0.00000000,matched,none
kraken:105348140,kraken,473491.88492850,80.0,3787.93507943,3787.93507943,0.00000000,matched,none
kraken:105348141,kraken,41565.20605948,80.0,332.52164848,332.52164848,0.00000000,matched,none
kraken:105348142,kraken,473491.88492850,80.0,3787.93507943,3787.93507943,0.00000000,matched,none
kraken:105348143,kraken,2177.05567191,80.0,17.41644538,17.41644538,0.00000000,matched,none
kraken:105348144,kraken,49198.70132315,80.0,393.58961059,393.58961059,0.00000000,matched,none
kraken:105348145,kraken,117461.81584361,80.0,939.69452675,939.69452675,0.00000000,matched,none
kraken:105348146,kraken,44132.08953939,80.0,353.05671632,353.05671632,0.00000000,matched,none
kraken:105348147,kraken,90417.89433245,80.0,723.34315466,723.34315466,0.00000000,matched,none
kraken:105348148,kraken,61436.81951257,80.0,491.49455610,491.49455610,0.00000000,matched,none
kraken:105348149,kraken,179947.52490632,80.0,1439.58019925,1439.58019925,0.00000000,matched,none
kraken:105348150,kraken,2164.46150700,80.0,17.31569206,17.31569206,0.00000000,matched,none
kraken:105348151,kraken,75937.89077221,80.0,607.50312618,1215.00625236,607.50312618,discrepant,double_billed
kraken:105348152,kraken,74796.46312703,80.0,598.37170502,598.37170502,0.00000000,matched,none
kraken:105348153,kraken,149392.13493607,80.0,1195.13707949,1195.13707949,0.00000000,matched,none
kraken:105348154,kraken,15299.01688372,80.0,122.39213507,122.39213507,0.00000000,matched,none
kraken:105348155,kraken,3282.37058896,80.0,26.25896471,26.25896471,0.00000000,matched,none
kraken:105348156,kraken,1715.13464602,80.0,13.72107717,13.72107717,0.00000000,matched,none
kraken:105348157,kraken,32.45184880,80.0,0.25961479,0.25961479,0.00000000,matched,none
kraken:105348158,kraken,5116.50402610,80.0,40.93203221,40.93367459,0.00164238,matched,rounding_error
kraken:105348159,kraken,263.29485457,80.0,2.10635884,2.10635884,0.00000000,matched,none
kraken:105348160,kraken,19.93031222,80.0,0.15944250,0.15944250,0.00000000,matched,none
kraken:105348161,kraken,53.65795315,80.0,0.42926363,0.42926363,0.00000000,matched,none
kraken:105348162,kraken,10.51809072,80.0,0.08414473,0.08414473,0.00000000,matched,none
kraken:105348163,kraken,3843.64307019,80.0,30.74914456,30.74914456,0.00000000,matched,none
kraken:105348164,kraken,29.89341282,80.0,0.23914730,0.23914730,0.00000000,matched,none
kraken:105348165,kraken,132.46312574,80.0,1.05970501,1.05970501,0.00000000,matched,none
kraken:105348166,kraken,372.49087559,80.0,2.97992700,2.97992700,0.00000000,matched,none
kraken:105348167,kraken,7893.76383620,80.0,63.15011069,63.15011069,0.00000000,matched,none
kraken:105348168,kraken,1738.47643461,80.0,13.90781148,13.90781148,0.00000000,matched,none
kraken:105348169,kraken,3493.48883441,80.0,27.94791068,27.94791068,0.00000000,matched,none
kraken:105348170,kraken,1625.07687725,80.0,13.00061502,13.00061502,0.00000000,matched,none
kraken:105348171,kraken,3461.53784707,80.0,27.69230278,27.69230278,0.00000000,matched,none
kraken:105348172,kraken,2441.57767133,80.0,19.53262137,19.53262137,0.00000000,matched,none
kraken:105348173,kraken,39.90173483,80.0,0.31921388,0.31921388,0.00000000,matched,none
kraken:105348174,kraken,610.48845783,80.0,4.88390766,4.88390766,0.00000000,matched,none
kraken:105348175,kraken,936.08129708,80.0,7.48865038,7.48865038,0.00000000,matched,none
kraken:105348176,kraken,907.34514146,80.0,7.25876113,14.51752226,7.25876113,discrepant,double_billed
kraken:105348177,kraken,1599.19378200,80.0,12.79355026,12.79355026,0.00000000,matched,none
kraken:105348178,kraken,160.70664198,80.0,1.28565314,1.28565314,0.00000000,matched,none
kraken:105348179,kraken,8392.30800167,80.0,67.13846401,67.13846401,0.00000000,matched,none
kraken:105348180,kraken,249.99939281,80.0,1.99999514,1.99999514,0.00000000,matched,none
kraken:105348181,kraken,4768.79712000,80.0,38.15037696,38.15037696,0.00000000,matched,none
kraken:105348182,kraken,20847.49548552,80.0,166.77996388,166.77996388,0.00000000,matched,none
kraken:105348183,kraken,1588.23101400,80.0,12.70584811,12.70584811,0.00000000,matched,none
kraken:105348184,kraken,487.80480631,80.0,3.90243845,3.90243845,0.00000000,matched,none
kraken:105348185,kraken,28582.71455252,80.0,228.66171642,228.66171642,0.00000000,matched,none
kraken:105348186,kraken,604.73965892,80.0,4.83791727,4.83791727,0.00000000,matched,none
kraken:105348187,kraken,2725.57913914,80.0,21.80463311,21.80463311,0.00000000,matched,none
kraken:105348188,kraken,135583.49676953,80.0,1084.66797416,1084.66812868,0.00015452,matched,rounding_error
kraken:105348189,kraken,30.14688283,80.0,0.24117506,0.24117506,0.00000000,matched,none
kraken:105348190,kraken,246.30530487,80.0,1.97044244,1.97044244,0.00000000,matched,none
kraken:105348191,kraken,9.40879564,80.0,0.07527037,0.07527037,0.00000000,matched,none
kraken:105348192,kraken,2952.69117955,80.0,23.62152944,23.62152944,0.00000000,matched,none
kraken:105348193,kraken,50943.64373536,80.0,407.54914988,407.54914988,0.00000000,matched,none
kraken:105348194,kraken,80.75517495,80.0,0.64604140,0.64604140,0.00000000,matched,none
kraken:105348195,kraken,28179.02569472,80.0,225.43220556,225.43220556,0.00000000,matched,none
kraken:105348196,kraken,29927.73450292,80.0,239.42187602,334.69670332,95.27482730,discrepant,rate_misapplied
kraken:105348197,kraken,37561.98071620,80.0,300.49584573,300.49584573,0.00000000,matched,none
kraken:105348198,kraken,46142.05618283,80.0,369.13644946,369.13644946,0.00000000,matched,none
kraken:105348199,kraken,31222.36957159,80.0,249.77895657,249.77895657,0.00000000,matched,none
kraken:105348200,kraken,26605.32582970,80.0,212.84260664,212.84260664,0.00000000,matched,none
kraken:105348201,kraken,37396.80948695,80.0,299.17447590,299.17447590,0.00000000,matched,none
kraken:105348202,kraken,65833.08475487,80.0,526.66467804,526.66467804,0.00000000,matched,none
kraken:105348203,kraken,25759.91142019,80.0,206.07929136,206.07929136,0.00000000,matched,none
kraken:105348204,kraken,27390.55395772,80.0,219.12443166,219.12443166,0.00000000,matched,none
kraken:105348205,kraken,37742.52243135,80.0,301.94017945,301.94017945,0.00000000,matched,none
kraken:105348206,kraken,2164.46150700,80.0,17.31569206,17.31569206,0.00000000,matched,none
kraken:105348207,kraken,35265.77825580,80.0,282.12622605,282.12622605,0.00000000,matched,none
kraken:105348208,kraken,40121.89461636,80.0,320.97515693,320.97515693,0.00000000,matched,none
kraken:105348209,kraken,70152.48043831,80.0,561.21984351,561.21984351,0.00000000,matched,none
kraken:105348210,kraken,56036.93135953,80.0,448.29545088,448.29545088,0.00000000,matched,none
kraken:105348211,kraken,27921.53494063,80.0,223.37227953,223.37227953,0.00000000,matched,none
kraken:105348212,kraken,72196.59130786,80.0,577.57273046,577.57273046,0.00000000,matched,none
kraken:105348213,kraken,25649.92950575,80.0,205.19943605,205.19943605,0.00000000,matched,none
kraken:105348214,kraken,30660.14607023,80.0,245.28116856,245.28116856,0.00000000,matched,none
kraken:105348215,kraken,26400.99627834,80.0,211.20797023,211.20797023,0.00000000,matched,none
kraken:105348216,kraken,51455.42274495,80.0,411.64338196,411.64338196,0.00000000,matched,none
kraken:105348217,kraken,45677.91382608,80.0,365.42331061,365.42331061,0.00000000,matched,none
kraken:105348218,kraken,7049.54218579,80.0,56.39633749,56.39633749,0.00000000,matched,none
kraken:105348219,kraken,3813.86476644,80.0,30.51091813,30.51091813,0.00000000,matched,none
kraken:105348220,kraken,1493.42294082,80.0,11.94738353,11.94738353,0.00000000,matched,none
kraken:105348221,kraken,628.59483952,80.0,5.02875872,5.02875872,0.00000000,matched,none
kraken:105348222,kraken,88.77649526,80.0,0.71021196,0.71021196,0.00000000,matched,none
kraken:105348223,kraken,425.87612988,80.0,3.40700904,3.40700904,0.00000000,matched,none
kraken:105348224,kraken,28.02220535,80.0,0.22417764,0.22417764,0.00000000,matched,none
kraken:105348225,kraken,80.02820640,80.0,0.64022565,0.64022565,0.00000000,matched,none
kraken:105348226,kraken,12.58251697,80.0,0.10066014,0.10066014,0.00000000,matched,none
kraken:105348227,kraken,11.60751579,80.0,0.09286013,0.09286013,0.00000000,matched,none
kraken:105348228,kraken,62.02734134,80.0,0.49621873,0.49621873,0.00000000,matched,none
kraken:105348229,kraken,3484.26640583,80.0,27.87413125,27.87413125,0.00000000,matched,none
kraken:105348230,kraken,1027.75800000,80.0,8.22206400,8.22206400,0.00000000,matched,none
kraken:105348231,kraken,1027.75800000,80.0,8.22206400,8.22206400,0.00000000,matched,none
kraken:105348232,kraken,446.87397460,80.0,3.57499180,3.57499180,0.00000000,matched,none
kraken:105348233,kraken,9.54033493,80.0,0.07632268,0.07632268,0.00000000,matched,none
kraken:105348234,kraken,72.24042465,80.0,0.57792340,0.57792340,0.00000000,matched,none
kraken:105348235,kraken,54.66576285,80.0,0.43732610,0.43732610,0.00000000,matched,none
kraken:105348236,kraken,1233.89747758,80.0,9.87117982,9.87117982,0.00000000,matched,none
kraken:105348237,kraken,2164.46150700,80.0,17.31569206,17.31569206,0.00000000,matched,none
kraken:105348238,kraken,276.11512658,80.0,2.20892101,2.20892101,0.00000000,matched,none
kraken:105348239,kraken,155.69323114,80.0,1.24554585,1.24554585,0.00000000,matched,none
kraken:105348240,kraken,307.39053334,80.0,2.45912427,2.45912427,0.00000000,matched,none
kraken:105348241,kraken,21.28558442,80.0,0.17028468,0.17028468,0.00000000,matched,none
kraken:105348242,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348243,kraken,11.95352816,80.0,0.09562823,0.09562823,0.00000000,matched,none
kraken:105348244,kraken,3.42586500,80.0,0.02740692,0.02391523,-0.00349169,discrepant,rounding_error
kraken:105348245,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348246,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348247,kraken,3.55741822,80.0,0.02845935,0.02845935,0.00000000,matched,none
kraken:105348248,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348249,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348250,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348251,kraken,3.42586500,80.0,0.02740692,0.03073583,0.00332891,discrepant,rounding_error
kraken:105348252,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348253,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348254,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348255,kraken,3.87807918,80.0,0.03102463,0.06204926,0.03102463,discrepant,double_billed
kraken:105348256,kraken,3.70267489,80.0,0.02962140,0.02962140,0.00000000,matched,none
kraken:105348257,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348258,kraken,3.42586500,80.0,0.02740692,0.02740692,0.00000000,matched,none
kraken:105348259,kraken,3834.82763437,80.0,30.67862107,30.67862107,0.00000000,matched,none
kraken:105348260,kraken,168162.10874009,80.0,1345.29686992,1345.29686992,0.00000000,matched,none
kraken:105348261,kraken,50.00529589,80.0,0.40004237,0.40004237,0.00000000,matched,none
kraken:105348262,kraken,19.99951470,80.0,0.15999612,0.15999612,0.00000000,matched,none
kraken:105348263,kraken,6.85173000,80.0,0.05481384,0.05481384,0.00000000,matched,none
kraken:105348264,kraken,68.51730000,80.0,0.54813840,0.54813840,0.00000000,matched,none
kraken:105348265,kraken,27406.92000000,80.0,219.25536000,219.25536000,0.00000000,matched,none
kraken:105348266,kraken,9.05387602,80.0,0.07243101,0.07243101,0.00000000,matched,none
kraken:105348267,kraken,3.49471890,80.0,0.02795775,0.02795775,0.00000000,matched,none
kraken:105348268,kraken,3.49489740,80.0,0.02795918,0.02795918,0.00000000,matched,none
kraken:105348269,kraken,3.49507080,80.0,0.02796057,0.02796057,0.00000000,matched,none
kraken:105348270,kraken,22.46305840,80.0,0.17970447,0.17970447,0.00000000,matched,none
kraken:105348271,kraken,26.51734645,80.0,0.21213877,0.21213877,0.00000000,matched,none
kraken:105348272,kraken,75.78843290,80.0,0.60630746,0.60630746,0.00000000,matched,none
kraken:105348273,kraken,50.00021760,80.0,0.40000174,0.40000174,0.00000000,matched,none
kraken:105348274,kraken,5.51722045,80.0,0.04413776,0.04413776,0.00000000,matched,none
kraken:105348275,kraken,19.99978197,80.0,0.15999826,0.15999826,0.00000000,matched,none
kraken:105348276,kraken,1.00612316,80.0,0.00804899,0.00804899,0.00000000,matched,none
kraken:105348277,kraken,48.99435982,80.0,0.39195488,0.39195488,0.00000000,matched,none
kraken:105348278,kraken,68.53700000,80.0,0.54829600,0.54829600,0.00000000,matched,none
kraken:105348279,kraken,6.85370000,80.0,0.05482960,0.05482960,0.00000000,matched,none
kraken:105348280,kraken,19.99978197,80.0,0.15999826,0.15999826,0.00000000,matched,none
kraken:105348281,kraken,3.49542270,80.0,0.02796338,0.02796338,0.00000000,matched,none
kraken:105348282,kraken,47.31905444,80.0,0.37855244,0.37783857,-0.00071387,matched,rounding_error
kraken:105348283,kraken,50.00032360,80.0,0.40000259,0.40000259,0.00000000,matched,none
kraken:105348284,kraken,19.99985528,80.0,0.15999884,0.15999884,0.00000000,matched,none
kraken:105348285,kraken,9076.53953073,80.0,72.61231625,72.61231625,0.00000000,matched,none
kraken:105348286,kraken,68.53960000,80.0,0.54831680,0.54831680,0.00000000,matched,none
kraken:105348287,kraken,6.85396000,80.0,0.05483168,0.05483168,0.00000000,matched,none
kraken:105348288,kraken,99.94881600,80.0,0.79959053,0.79959053,0.00000000,matched,none
kraken:105348289,kraken,50.00045776,80.0,0.40000366,0.40000366,0.00000000,matched,none
kraken:105348290,kraken,19.99936048,80.0,0.15999488,0.15999488,0.00000000,matched,none
kraken:105348291,kraken,897.54310976,80.0,7.18034488,7.18034488,0.00000000,matched,none
coinbase:1073145682,coinbase,2742.59080000,60.0,16.45554480,16.45554480,0.00000000,matched,none
coinbase:1073145683,coinbase,924.43081718,60.0,5.54658490,5.54658490,0.00000000,matched,none
coinbase:1073145684,coinbase,0.00411389,60.0,0.00002468,0.00002468,0.00000000,matched,none
coinbase:1073145685,coinbase,0.00068565,60.0,0.00000411,0.00000411,0.00000000,matched,none
coinbase:1073145686,coinbase,0.00479953,60.0,0.00002880,,,missing,missing_line
coinbase:1073145687,coinbase,0.00068565,60.0,0.00000411,0.00000411,0.00000000,matched,none
coinbase:1073145688,coinbase,0.00068565,60.0,0.00000411,0.00000411,0.00000000,matched,none
coinbase:1073145702,coinbase,72395.26520400,60.0,434.37159122,434.37616408,0.00457286,matched,rounding_error
coinbase:1073145701,coinbase,1.39997682,60.0,0.00839986,,,missing,missing_line
coinbase:1073145700,coinbase,1371.18200000,60.0,8.22709200,4.94519540,-3.28189660,discrepant,rate_misapplied
coinbase:1073145699,coinbase,200.17137707,60.0,1.20102826,1.20102826,0.00000000,matched,none
coinbase:1073145698,coinbase,39.51967188,60.0,0.23711803,0.23711803,0.00000000,matched,none
coinbase:1073145697,coinbase,524.96890057,60.0,3.14981340,3.14981340,0.00000000,matched,none
