trade_id_ref,venue,actual_fee_usd,injected_discrepancy_type
coinbase:1073145865,coinbase,0.31815894,none
coinbase:1073145866,coinbase,1.79182375,none
coinbase:1073145868,coinbase,3.18732111,none
coinbase:1073145867,coinbase,1.16855640,none
coinbase:1073145869,coinbase,1.94437590,none
coinbase:1073145870,coinbase,0.06474688,none
coinbase:1073145871,coinbase,2.65689585,none
coinbase:1073145872,coinbase,0.17357414,none
coinbase:1073145873,coinbase,0.08334355,none
coinbase:1073145874,coinbase,0.07394427,none
coinbase:1073145875,coinbase,2.24051055,none
coinbase:1073145877,coinbase,0.09989302,none
coinbase:1073145878,coinbase,0.18283362,none
coinbase:1073145879,coinbase,0.25006353,none
coinbase:1073145880,coinbase,0.14870676,none
coinbase:1073145881,coinbase,6.38070711,none
coinbase:1073145882,coinbase,0.41984671,none
coinbase:1073145883,coinbase,0.17791606,none
coinbase:1073145884,coinbase,1.03062293,none
coinbase:1073145885,coinbase,0.08181401,none
coinbase:1073145886,coinbase,0.99460470,none
coinbase:1073145887,coinbase,0.16465182,none
coinbase:1073145888,coinbase,0.96708118,none
coinbase:1073145889,coinbase,0.09354049,none
coinbase:1073145890,coinbase,0.10351129,none
coinbase:1073145891,coinbase,0.42767945,none
coinbase:1073145892,coinbase,0.43871928,none
coinbase:1073145893,coinbase,0.19663238,none
coinbase:1073145894,coinbase,0.18303509,none
coinbase:1073145895,coinbase,0.37170728,none
coinbase:1073145896,coinbase,0.68853200,none
coinbase:1073145897,coinbase,0.26074976,none
coinbase:1073145898,coinbase,0.13190237,none
coinbase:1073145899,coinbase,0.52764236,none
coinbase:1073145900,coinbase,1.44867284,none
coinbase:1073145901,coinbase,0.59612222,none
coinbase:1073145902,coinbase,0.85893193,none
coinbase:1073145903,coinbase,0.41379023,none
coinbase:1073145904,coinbase,1.01175036,none
coinbase:1073145905,coinbase,0.29633215,none
coinbase:1073145906,coinbase,0.08214705,none
coinbase:1073145907,coinbase,0.69423078,none
coinbase:1073145908,coinbase,0.25168353,none
coinbase:1073145909,coinbase,0.04417989,none
coinbase:1073145910,coinbase,0.58294432,none
coinbase:1073145911,coinbase,0.21685358,none
coinbase:1073145912,coinbase,0.00000411,none
coinbase:1073145913,coinbase,0.00000411,none
coinbase:1073145914,coinbase,0.00001645,none
coinbase:1073145915,coinbase,0.00000411,none
kraken:105348299,kraken,0.47991976,none
coinbase:1073145916,coinbase,0.00007401,none
coinbase:1073145917,coinbase,0.00000411,none
coinbase:1073145918,coinbase,0.00007401,none
coinbase:1073145920,coinbase,7.07624763,none
coinbase:1073145919,coinbase,29.85751192,none
coinbase:1073145922,coinbase,5.99999966,none
coinbase:1073145921,coinbase,5.99999966,none
coinbase:1073145923,coinbase,0.00000411,none
kraken:105348300,kraken,102.09092862,none
coinbase:1073145924,coinbase,0.00000411,none
coinbase:1073145930,coinbase,21.87142047,none
coinbase:1073145929,coinbase,0.00698509,none
coinbase:1073145928,coinbase,191.07336901,none
coinbase:1073145927,coinbase,127.13248474,none
coinbase:1073145926,coinbase,7.85291801,none
coinbase:1073145925,coinbase,18.09049176,none
coinbase:1073145931,coinbase,0.00000411,none
coinbase:1073145932,coinbase,0.00000411,none
coinbase:1073145933,coinbase,476.93079840,none
coinbase:1073145934,coinbase,0.01310326,none
coinbase:1073145935,coinbase,512.69050228,none
coinbase:1073145936,coinbase,56.62039387,none
coinbase:1073145937,coinbase,23.28337099,none
coinbase:1073145938,coinbase,180.86367088,none
coinbase:1073145939,coinbase,0.01310326,none
coinbase:1073145940,coinbase,370.03251600,none
coinbase:1073145941,coinbase,350.69249519,none
coinbase:1073145945,coinbase,2.52011545,none
coinbase:1073145944,coinbase,105.00427227,none
coinbase:1073145943,coinbase,10.69093834,none
coinbase:1073145942,coinbase,84.59623764,none
coinbase:1073145965,coinbase,11.61803624,none
coinbase:1073145964,coinbase,32.90113440,none
coinbase:1073145963,coinbase,71.67599044,none
coinbase:1073145962,coinbase,29.86479593,none
coinbase:1073145961,coinbase,0.00699117,none
coinbase:1073145960,coinbase,72.83150721,none
coinbase:1073145959,coinbase,0.02823597,none
coinbase:1073145958,coinbase,0.45005497,none
coinbase:1073145957,coinbase,0.00699085,none
coinbase:1073145956,coinbase,71.67023903,none
coinbase:1073145955,coinbase,19.31752810,none
coinbase:1073145954,coinbase,0.00699052,none
coinbase:1073145953,coinbase,19.31723778,none
coinbase:1073145952,coinbase,0.60020000,none
coinbase:1073145951,coinbase,11.92463412,none
coinbase:1073145950,coinbase,0.00699019,none
coinbase:1073145949,coinbase,17.67202285,none
coinbase:1073145947,coinbase,3.15025154,none
coinbase:1073145946,coinbase,0.09722130,none
coinbase:1073145966,coinbase,0.01310699,none
coinbase:1073145975,coinbase,3.68373623,none
coinbase:1073145974,coinbase,29.86733178,none
coinbase:1073145973,coinbase,0.00699183,none
coinbase:1073145972,coinbase,12.17472694,none
coinbase:1073145971,coinbase,29.07990093,none
coinbase:1073145970,coinbase,115.01884473,rate_misapplied
coinbase:1073145969,coinbase,0.00699150,none
coinbase:1073145968,coinbase,8.22528360,none
coinbase:1073145967,coinbase,4.81942397,none
coinbase:1073145983,coinbase,32.32434316,none
coinbase:1073145982,coinbase,71.68448162,none
coinbase:1073145981,coinbase,0.00699216,none
coinbase:1073145980,coinbase,0.00900343,none
coinbase:1073145979,coinbase,16.45211280,none
coinbase:1073145978,coinbase,8.22605640,none
coinbase:1073145977,coinbase,4.10801706,none
coinbase:1073145976,coinbase,72.84006114,none
coinbase:1073145992,coinbase,12.78765695,none
coinbase:1073145991,coinbase,27.29026192,none
coinbase:1073145990,coinbase,59.99999984,none
coinbase:1073145989,coinbase,0.00699249,none
coinbase:1073145988,coinbase,29.86972385,none
coinbase:1073145987,coinbase,0.60769449,none
coinbase:1073145986,coinbase,2.99869313,none
coinbase:1073145985,coinbase,42.23094920,none
coinbase:1073145984,coinbase,29.86433408,none
coinbase:1073145993,coinbase,0.47701968,none
coinbase:1073145995,coinbase,42.83335714,none
coinbase:1073145994,coinbase,9.24547161,rate_misapplied
coinbase:1073145996,coinbase,18.09239784,none
coinbase:1073145997,coinbase,8.78086157,none
coinbase:1073145998,coinbase,1.95786061,none
coinbase:1073145999,coinbase,6.96522362,none
coinbase:1073146000,coinbase,0.00001234,none
coinbase:1073146001,coinbase,0.00000411,none
coinbase:1073146014,coinbase,18.09615523,none
coinbase:1073146013,coinbase,71.68293396,none
coinbase:1073146012,coinbase,4.12483383,none
coinbase:1073146010,coinbase,5.47401887,none
coinbase:1073146009,coinbase,0.60039417,none
coinbase:1073146008,coinbase,72.83463125,none
coinbase:1073146007,coinbase,0.45008803,none
coinbase:1073146006,coinbase,0.00699085,none
coinbase:1073146005,coinbase,3.15018498,none
coinbase:1073146004,coinbase,2.52006058,none
coinbase:1073146003,coinbase,5.23747228,none
coinbase:1073146002,coinbase,6.96892380,rounding_error
coinbase:1073146015,coinbase,0.00004935,none
coinbase:1073146016,coinbase,0.00004113,none
coinbase:1073146017,coinbase,0.00000411,none
coinbase:1073146018,coinbase,2.25050471,none
coinbase:1073146019,coinbase,0.82263708,none
coinbase:1073146020,coinbase,0.00000411,none
coinbase:1073146021,coinbase,0.00000411,none
coinbase:1073146022,coinbase,6.87731080,double_billed
coinbase:1073146023,coinbase,0.00002468,none
coinbase:1073146024,coinbase,2.50895452,none
coinbase:1073146026,coinbase,5.22352295,none
coinbase:1073146025,coinbase,16.02619790,none
coinbase:1073146027,coinbase,1.19275173,none
coinbase:1073146028,coinbase,1.32718308,none
coinbase:1073146029,coinbase,1.20084467,none
coinbase:1073146030,coinbase,2.51990485,none
coinbase:1073146032,coinbase,2.51989278,none
coinbase:1073146031,coinbase,0.00699150,none
kraken:105348301,kraken,0.40000259,none
kraken:105348302,kraken,0.15999884,none
kraken:105348303,kraken,0.54831680,none
kraken:105348304,kraken,0.54831680,none
kraken:105348305,kraken,0.05483168,none
kraken:105348306,kraken,3.56290225,none
coinbase:1073146033,coinbase,0.00002467,none
coinbase:1073146034,coinbase,0.00000411,none
coinbase:1073146035,coinbase,0.00011103,none
kraken:105348307,kraken,118.15050900,none
kraken:105348308,kraken,11.08953730,none
kraken:105348309,kraken,6.27541449,none
kraken:105348310,kraken,42.76871040,none
kraken:105348311,kraken,27.06434152,none
kraken:105348312,kraken,8.22475200,none
kraken:105348314,kraken,0.15999884,none
kraken:105348315,kraken,399.99999523,none
kraken:105348316,kraken,0.10966576,none
coinbase:1073146036,coinbase,0.00003701,none
coinbase:1073146043,coinbase,50.70850507,none
coinbase:1073146042,coinbase,2.51986378,none
coinbase:1073146041,coinbase,2.51992702,none
coinbase:1073146040,coinbase,29.86528829,none
coinbase:1073146039,coinbase,191.13424105,none
coinbase:1073146038,coinbase,71.67806095,none
coinbase:1073146037,coinbase,71.67831192,none
coinbase:1073146044,coinbase,0.00003702,none
coinbase:1073146045,coinbase,0.00002879,none
coinbase:1073146046,coinbase,0.00000411,none
coinbase:1073146047,coinbase,0.00000411,none
coinbase:1073146048,coinbase,0.00000411,none
coinbase:1073146050,coinbase,4.65385903,none
coinbase:1073146049,coinbase,2.51999838,none
coinbase:1073146051,coinbase,0.00006580,none
coinbase:1073146052,coinbase,0.00000411,none
coinbase:1073146053,coinbase,0.00071151,none
coinbase:1073146054,coinbase,0.00000411,none
coinbase:1073146055,coinbase,0.00003702,none
coinbase:1073146056,coinbase,0.00006169,none
coinbase:1073146057,coinbase,0.00000411,none
kraken:105348317,kraken,0.06559454,none
coinbase:1073146058,coinbase,0.00000411,none
coinbase:1073146059,coinbase,0.00001645,none
coinbase:1073146060,coinbase,0.00000411,none
coinbase:1073146061,coinbase,0.00000411,none
coinbase:1073146062,coinbase,1.51550376,none
coinbase:1073146063,coinbase,0.02830868,none
coinbase:1073146064,coinbase,0.00000411,none
coinbase:1073146065,coinbase,0.00000411,none
coinbase:1073146077,coinbase,269.18770537,none
coinbase:1073146076,coinbase,370.07076395,none
coinbase:1073146075,coinbase,71.67932626,none
coinbase:1073146074,coinbase,25.92027474,none
coinbase:1073146073,coinbase,2.48151499,none
coinbase:1073146072,coinbase,0.44999827,none
coinbase:1073146071,coinbase,33.83247684,none
coinbase:1073146070,coinbase,2.51999937,none
coinbase:1073146069,coinbase,19.08598825,none
coinbase:1073146068,coinbase,0.01200127,none
coinbase:1073146067,coinbase,71.68072751,none
coinbase:1073146066,coinbase,20.89323228,none
coinbase:1073146078,coinbase,0.00000411,none
coinbase:1073146079,coinbase,0.00001646,double_billed
coinbase:1073146080,coinbase,0.00000411,none
coinbase:1073146081,coinbase,0.00887962,none
coinbase:1073146082,coinbase,0.00005758,none
coinbase:1073146083,coinbase,0.00000411,none
coinbase:1073146084,coinbase,0.00000411,none
coinbase:1073146085,coinbase,0.00003702,none
coinbase:1073146086,coinbase,0.00000411,none
coinbase:1073146087,coinbase,0.12121365,none
coinbase:1073146094,coinbase,8.54306171,none
coinbase:1073146093,coinbase,29.77923121,rate_misapplied
coinbase:1073146092,coinbase,6.20776592,none
coinbase:1073146091,coinbase,7.43586435,none
coinbase:1073146090,coinbase,18.26425259,rounding_error
coinbase:1073146089,coinbase,2.51999937,none
coinbase:1073146088,coinbase,0.44999827,none
coinbase:1073146095,coinbase,3.39689409,none
coinbase:1073146096,coinbase,1.65150719,none
coinbase:1073146097,coinbase,0.35080477,none
coinbase:1073146098,coinbase,8.01822619,none
coinbase:1073146099,coinbase,1.02938241,none
coinbase:1073146100,coinbase,0.21480135,none
coinbase:1073146101,coinbase,0.12720195,none
coinbase:1073146102,coinbase,0.00012339,none
coinbase:1073146103,coinbase,5.47416258,none
coinbase:1073146104,coinbase,0.33015009,none
coinbase:1073146105,coinbase,0.19892989,none
coinbase:1073146106,coinbase,0.28627018,none
coinbase:1073146107,coinbase,0.31839559,none
coinbase:1073146109,coinbase,0.10039856,none
coinbase:1073146108,coinbase,0.35560035,none
coinbase:1073146110,coinbase,0.23051240,none
coinbase:1073146112,coinbase,0.63885993,none
coinbase:1073146111,coinbase,0.11908731,none
coinbase:1073146113,coinbase,0.51601760,none
coinbase:1073146114,coinbase,0.46038320,none
coinbase:1073146116,coinbase,0.49635944,rate_misapplied
coinbase:1073146115,coinbase,0.90473865,none
coinbase:1073146118,coinbase,1.01289403,none
coinbase:1073146117,coinbase,0.10725878,none
coinbase:1073146119,coinbase,0.44999827,none
coinbase:1073146120,coinbase,0.57902632,none
coinbase:1073146121,coinbase,0.47808075,none
coinbase:1073146123,coinbase,0.45942079,none
coinbase:1073146122,coinbase,0.44775708,rounding_error
coinbase:1073146124,coinbase,0.15148005,none
coinbase:1073146125,coinbase,0.44999827,none
coinbase:1073146128,coinbase,0.41374315,none
coinbase:1073146127,coinbase,0.01850305,none
coinbase:1073146126,coinbase,1.45910026,none
coinbase:1073146130,coinbase,2.96308028,none
coinbase:1073146129,coinbase,0.00695482,none
coinbase:1073146132,coinbase,0.17808602,none
coinbase:1073146133,coinbase,0.00291189,none
coinbase:1073146134,coinbase,0.00002468,none
coinbase:1073146136,coinbase,2.01768897,none
coinbase:1073146135,coinbase,0.44999943,none
coinbase:1073146137,coinbase,0.00003290,none
coinbase:1073146142,coinbase,1.00668365,none
coinbase:1073146141,coinbase,29.86567607,none
coinbase:1073146140,coinbase,2.51993605,none
coinbase:1073146139,coinbase,2.51999891,none
coinbase:1073146138,coinbase,0.44996646,none
coinbase:1073146143,coinbase,0.00000411,none
coinbase:1073146144,coinbase,0.00000411,none
coinbase:1073146154,coinbase,71.67567673,none
coinbase:1073146153,coinbase,3.14981448,none
coinbase:1073146152,coinbase,71.67605318,none
coinbase:1073146151,coinbase,86.86066754,none
coinbase:1073146150,coinbase,2.51993568,none
coinbase:1073146149,coinbase,2.51999891,none
coinbase:1073146148,coinbase,18.26089150,none
coinbase:1073146147,coinbase,16.69811700,none
coinbase:1073146146,coinbase,0.44999937,none
coinbase:1073146145,coinbase,29.86676560,none
coinbase:1073146155,coinbase,0.00000822,double_billed
coinbase:1073146156,coinbase,0.00002468,none
coinbase:1073146157,coinbase,0.00000411,none
coinbase:1073146162,coinbase,17.89208648,none
coinbase:1073146161,coinbase,0.44999704,none
coinbase:1073146160,coinbase,33.06257502,rounding_error
coinbase:1073146159,coinbase,2.51999579,none
coinbase:1073146158,coinbase,12.33826380,none
coinbase:1073146163,coinbase,0.07604895,none
coinbase:1073146164,coinbase,0.16268001,none
coinbase:1073146165,coinbase,0.10683291,none
coinbase:1073146167,coinbase,0.05826539,none
coinbase:1073146166,coinbase,0.02298207,none
coinbase:1073146168,coinbase,3.08653185,none
coinbase:1073146169,coinbase,0.24935220,none
coinbase:1073146170,coinbase,0.21917692,none
coinbase:1073146171,coinbase,0.15194165,rate_misapplied
coinbase:1073146172,coinbase,0.10533587,none
coinbase:1073146174,coinbase,1.65226215,none
coinbase:1073146173,coinbase,2.96573613,none
coinbase:1073146175,coinbase,0.06823060,none
coinbase:1073146176,coinbase,0.22386957,none
coinbase:1073146177,coinbase,0.31251588,none
coinbase:1073146178,coinbase,0.06488282,none
coinbase:1073146179,coinbase,0.19241934,none
coinbase:1073146181,coinbase,0.20672350,none
coinbase:1073146180,coinbase,0.00581544,none
coinbase:1073146182,coinbase,0.08223864,none
coinbase:1073146183,coinbase,0.08781554,none
coinbase:1073146184,coinbase,0.07321937,none
coinbase:1073146185,coinbase,0.36218151,none
coinbase:1073146186,coinbase,0.44999704,none
coinbase:1073146187,coinbase,0.37677767,none
coinbase:1073146188,coinbase,0.57070639,none
coinbase:1073146189,coinbase,0.52105311,none
coinbase:1073146190,coinbase,0.11040278,none
coinbase:1073146191,coinbase,0.06381350,none
coinbase:1073146193,coinbase,0.44999704,none
coinbase:1073146192,coinbase,0.06506378,none
coinbase:1073146194,coinbase,6.05948790,none
coinbase:1073146195,coinbase,0.00000411,none
coinbase:1073146196,coinbase,0.00005346,none
coinbase:1073146197,coinbase,0.00000411,none
coinbase:1073146198,coinbase,0.00000411,none
coinbase:1073146199,coinbase,0.01024479,none
coinbase:1073146200,coinbase,0.00000411,none
